n s W(s)
167 1.67 1.307389733520735
168 1.68 1.3111456169070894
169 1.69 1.3148357423296277
170 1.7 1.318459923265604
171 1.71 1.3220179764740776
172 1.72 1.3255097220049588
173 1.73 1.3289349832078878
174 1.74 1.332293586740953
175 1.75 1.335585362579239
176 1.76 1.3388101440232085
177 1.77 1.3419677677069202
178 1.78 1.3450580736060762
179 1.79 1.3480809050459057
180 1.8 1.3510361087088758
181 1.81 1.3539235346422387
182 1.82 1.3567430362654054
183 1.83 1.3594944703771543
184 1.84 1.3621776971626693
185 1.85 1.3647925802004048
186 1.86 1.3673389864687857
187 1.87 1.3698167863527324
188 1.8800000000000001 1.3722258536500163
189 1.8900000000000001 1.3745660655774468
190 1.9000000000000001 1.3768373027768814
191 1.9100000000000001 1.3790394493210676
192 1.92 1.3811723927193134
193 1.93 1.3832360239229822
194 1.94 1.3852302373308163
195 1.95 1.3871549307940905
196 1.96 1.3890100056215855
197 1.97 1.3907953665843946
198 1.98 1.3925109219205538
199 1.99 1.3941565833394969
200 2.0 1.395732266026338
201 2.0100000000000002 1.3972378886459804
202 2.02 1.3986733733470462
203 2.0300000000000002 1.4000386457656386
204 2.04 1.4013336350289212
205 2.05 1.402558273758527
206 2.06 1.4037124980737907
207 2.07 1.404796247594806
208 2.08 1.4058094654453055
209 2.09 1.4067520982553674
210 2.1 1.4076240961639404
211 2.11 1.408425412821202
212 2.12 1.4091560053907313
213 2.13 1.4098158345515095
214 2.14 1.4104048644997453
215 2.15 1.4109230629505194
216 2.16 1.4113704011392563
217 2.17 1.4117468538230167
218 2.18 1.4120523992816159
219 2.19 1.4122870193185606
220 2.2 1.412450699261814
221 2.21 1.41254342796438
222 2.22 1.4125651978047125
223 2.23 1.4125160046869465
224 2.24 1.4123958480409522
225 2.25 1.412204730822213
226 2.2600000000000002 1.4119426595115234
227 2.27 1.4116096441145167
228 2.2800000000000002 1.4112056981610048
229 2.29 1.4107308387041528
230 2.3000000000000003 1.4101850863194647
231 2.31 1.4095684651036042
232 2.32 1.408881002673029
233 2.33 1.408122730162452
234 2.34 1.4072936822231263
235 2.35 1.406393897020951
236 2.36 1.4054234162344057
237 2.37 1.4043822850522987
238 2.38 1.4032705521713515
239 2.39 1.4020882697935928
240 2.4 1.4008354936235914
241 2.41 1.399512282865498
242 2.42 1.3981187002199238
243 2.43 1.3966548118806343
244 2.44 1.3951206875310738
245 2.45 1.3935164003407088
246 2.46 1.3918420269611997
247 2.47 1.3900976475223983
248 2.48 1.3882833456281662
249 2.49 1.3863992083520225
250 2.5 1.3844453262326137
251 2.5100000000000002 1.382421793269013
252 2.52 1.3803287069158428
253 2.5300000000000002 1.378166168078221
254 2.54 1.3759342811065423
255 2.5500000000000003 1.3736331537910755
256 2.56 1.3712628973563965
257 2.57 1.3688236264556408
258 2.58 1.366315459164591
259 2.59 1.3637385169755873
260 2.6 1.3610929247912655
261 2.61 1.3583788109181283
262 2.62 1.3555963070599375
263 2.63 1.3527455483109445
264 2.64 1.3498266731489423
265 2.65 1.3468398234281482
266 2.66 1.3437851443719258
267 2.67 1.3406627845653185
268 2.68 1.3374728959474373
269 2.69 1.3342156338036577
270 2.7 1.3308911567576625
271 2.71 1.3274996267633126
272 2.72 1.3240412090963452
273 2.73 1.3205160723459126
274 2.74 1.3169243884059474
275 2.75 1.3132663324663643
276 2.7600000000000002 1.3095420830040965
277 2.77 1.3057518217739652
278 2.7800000000000002 1.301895733799382
279 2.79 1.2979740073628903
280 2.8000000000000003 1.29398683399654
281 2.81 1.2899344084720992
282 2.82 1.2858169287911005
283 2.83 1.2816345961747309
284 2.84 1.2773876150535493
285 2.85 1.2730761930570487
286 2.86 1.26870054100306
287 2.87 1.264260872886985
288 2.88 1.2597574058708783
289 2.89 1.2551903602723664
290 2.9 1.2505599595534025
291 2.91 1.2458664303088733
292 2.92 1.2411100022550396
293 2.93 1.2362909082178173
294 2.94 1.2314093841209126
295 2.95 1.2264656689737876
296 2.96 1.2214600048594773
297 2.97 1.2163926369222549
298 2.98 1.2112638133551301
299 2.99 1.2060737853872077
300 3.0 1.2008228072708804
301 3.0100000000000002 1.1955111362688826
302 3.02 1.1901390326411745
303 3.0300000000000002 1.1847067596316898
304 3.04 1.1792145834549297
305 3.0500000000000003 1.1736627732823952
306 3.06 1.168051601228886
307 3.0700000000000003 1.1623813423386435
308 3.08 1.1566522745713406
309 3.09 1.1508646787879306
310 3.1 1.1450188387363531
311 3.11 1.139115041037078
312 3.12 1.133153575168523
313 3.13 1.1271347334523139
314 3.14 1.1210588110384059
315 3.15 1.1149261058900612
316 3.16 1.1087369187686815
317 3.17 1.1024915532185044
318 3.18 1.0961903155511519
319 3.19 1.0898335148300422
320 3.2 1.083421462854667
321 3.21 1.0769544741447161
322 3.22 1.0704328659240825
323 3.23 1.0638569581047141
324 3.24 1.0572270732703406
325 3.25 1.0505435366600553
326 3.2600000000000002 1.0438066761517715
327 3.27 1.0370168222455378
328 3.2800000000000002 1.0301743080467225
329 3.29 1.0232794692490716
330 3.3000000000000003 1.016332644117623
331 3.31 1.0093341734715011
332 3.3200000000000003 1.0022844006665759
333 3.33 0.9951836715779954
334 3.34 0.9880323345825932
335 3.35 0.9808307405411574
336 3.36 0.973579242780588
337 3.37 0.9662781970759204
338 3.38 0.958927961632221
339 3.39 0.9515288970663711
340 3.4 0.9440813663887186
341 3.41 0.936585734984603
342 3.42 0.9290423705957762
343 3.43 0.9214516433016908
344 3.44 0.9138139255006692
345 3.45 0.9061295918909598
346 3.46 0.8983990194516727
347 3.47 0.8906225874235965
348 3.48 0.8828006772899109
349 3.49 0.8749336727567707
350 3.5 0.8670219597337829
351 3.5100000000000002 0.8590659263143694
352 3.52 0.8510659627560284
353 3.5300000000000002 0.8430224614604636
354 3.54 0.8349358169536236
355 3.5500000000000003 0.8268064258656289
356 3.56 0.8186346869105776
357 3.5700000000000003 0.8104210008662638
358 3.58 0.8021657705537777
359 3.59 0.7938694008170017
360 3.6 0.7855322985020097
361 3.61 0.77715487243636
362 3.62 0.7687375334082791
363 3.63 0.7602806941457612
364 3.64 0.7517847692955542
365 3.65 0.7432501754020491
366 3.66 0.7346773308860772
367 3.67 0.7260666560236047
368 3.68 0.7174185729243474
369 3.69 0.7087335055102599
370 3.7 0.7000118794939603
371 3.71 0.6912541223570559
372 3.72 0.6824606633283672
373 3.73 0.6736319333620697
374 3.74 0.6647683651157505
375 3.75 0.6558703929283674
376 3.7600000000000002 0.6469384527981239
377 3.77 0.6379729823602647
378 3.7800000000000002 0.6289744208647834
379 3.79 0.6199432091540364
380 3.8000000000000003 0.6108797896402907
381 3.81 0.6017846062831778
382 3.8200000000000003 0.5926581045670751
383 3.83 0.5835007314783978
384 3.84 0.5743129354828289
385 3.85 0.5650951665024531
386 3.86 0.5558478758928311
387 3.87 0.5465715164199905
388 3.88 0.5372665422373437
389 3.89 0.5279334088625323
390 3.9 0.5185725731542039
391 3.91 0.509184493288724
392 3.92 0.49976962873679476
393 3.93 0.4903284402400425
394 3.94 0.48086138978750004
395 3.95 0.47136894059205314
396 3.96 0.4618515570668098
397 3.97 0.45230970480140353
398 3.98 0.44274385053823995
399 3.99 0.4331544621486776
400 4.0 0.42354200860916347
401 4.01 0.4139069599772771
402 4.0200000000000005 0.4042497873677604
403 4.03 0.39457096292844973
404 4.04 0.38487095981618946
405 4.05 0.3751502521726602
406 4.0600000000000005 0.3654093151001687
407 4.07 0.3556486246373991
408 4.08 0.34586865773507736
409 4.09 0.3360698922316345
410 4.1 0.32625280682876845
411 4.11 0.3164178810670091
412 4.12 0.30656559530120475
413 4.13 0.2966964306759765
414 4.14 0.2868108691011262
415 4.15 0.2769093932270019
416 4.16 0.2669924864198281
417 4.17 0.25706063273698554
418 4.18 0.24711431690226604
419 4.19 0.23715402428107968
420 4.2 0.2271802408556276
421 4.21 0.21719345320003747
422 4.22 0.20719414845547757
423 4.23 0.19718281430522833
424 4.24 0.18715993894972005
425 4.25 0.17712601108154757
426 4.26 0.1670815198604485
427 4.2700000000000005 0.15702695488826812
428 4.28 0.1469628061838817
429 4.29 0.13688956415809983
430 4.3 0.1268077195885482
431 4.3100000000000005 0.11671776359452313
432 4.32 0.10662018761183578
433 4.33 0.09651548336761895
434 4.34 0.08640414285512676
435 4.3500000000000005 0.07628665830850956
436 4.36 0.06616352217758514
437 4.37 0.05603522710257902
438 4.38 0.04590226588885837
439 4.39 0.03576513148165361
440 4.4 0.025624316940765723
441 4.41 0.015480315415259405
442 4.42 0.0053336201181615195
443 4.43 -0.004815275698865307
444 4.44 -0.01496587877084643
445 4.45 -0.02511769584482515
446 4.46 -0.035270233705197995
447 4.47 -0.04542299919907222
448 4.48 -0.05557549926156469
449 4.49 -0.0657272409411842
450 4.5 -0.0758777314251482
451 4.51 -0.08602647806474018
452 4.5200000000000005 -0.09617298840061927
453 4.53 -0.10631677018817598
454 4.54 -0.11645733142284698
455 4.55 -0.12659418036542114
456 4.5600000000000005 -0.13672682556738636
457 4.57 -0.14685477589619111
458 4.58 -0.15697754056055402
459 4.59 -0.16709462913574846
460 4.6000000000000005 -0.17720555158885531
461 4.61 -0.1873098183040245
462 4.62 -0.19740694010770987
463 4.63 -0.20749642829388115
464 4.64 -0.21757779464923743
465 4.65 -0.22765055147839064
466 4.66 -0.23771421162901518
467 4.67 -0.2477682885169994
468 4.68 -0.2578122961515703
469 4.69 -0.2678457491603723
470 4.7 -0.2778681628145456
471 4.71 -0.2878790530537785
472 4.72 -0.297877936511302
473 4.73 -0.3078643305388944
474 4.74 -0.3178377532318315
475 4.75 -0.3277977234538145
476 4.76 -0.33774376086186564
477 4.7700000000000005 -0.3476753859311774
478 4.78 -0.35759211997995344
479 4.79 -0.36749348519418135
480 4.8 -0.37737900465239704
481 4.8100000000000005 -0.38724820235039914
482 4.82 -0.39710060322590834
483 4.83 -0.4069357331832162
484 4.84 -0.4167531191177716
485 4.8500000000000005 -0.4265522889407247
486 4.86 -0.4363327716034391
487 4.87 -0.4460940971219358
488 4.88 -0.45583579660132933
489 4.89 -0.4655574022601705
490 4.9 -0.475258447454765
491 4.91 -0.48493846670344887
492 4.92 -0.49459699571079163
493 4.93 -0.5042335713917616
494 4.94 -0.5138477318958312
495 4.95 -0.5234390166310376
496 4.96 -0.5330069662879637
497 4.97 -0.5425511228636939
498 4.98 -0.552071029685683
499 4.99 -0.5615662314356005
500 5.0 -0.5710362741730499
501 5.01 -0.5804807053593191
502 5.0200000000000005 -0.5898990738809751
503 5.03 -0.5992909300734635
504 5.04 -0.6086558257446075
505 5.05 -0.6179933141980474
506 5.0600000000000005 -0.6273029502566203
507 5.07 -0.6365842902856631
508 5.08 -0.6458368922162503
509 5.09 -0.6550603155683596
510 5.1000000000000005 -0.6642541214739666
511 5.11 -0.6734178727000693
512 5.12 -0.6825511336716197
513 5.13 -0.6916534704944279
514 5.14 -0.7007244509779316
515 5.15 -0.7097636446579187
516 5.16 -0.7187706228191733
517 5.17 -0.7277449585180555
518 5.18 -0.736686226604931
519 5.19 -0.7455940037466426
520 5.2 -0.7544678684487565
521 5.21 -0.7633074010778511
522 5.22 -0.7721121838836265
523 5.23 -0.780881801021005
524 5.24 -0.7896158385720646
525 5.25 -0.7983138845679694
526 5.26 -0.8069755290107317
527 5.2700000000000005 -0.8156003638949691
528 5.28 -0.8241879832294661
529 5.29 -0.8327379830587596
530 5.3 -0.8412499614845146
531 5.3100000000000005 -0.8497235186869236
532 5.32 -0.8581582569459094
533 5.33 -0.8665537806622954
534 5.34 -0.8749096963788521
535 5.3500000000000005 -0.8832256128012457
536 5.36 -0.8915011408189173
537 5.37 -0.899735893525806
538 5.38 -0.9079294862410325
539 5.39 -0.9160815365294468
540 5.4 -0.9241916642220644
541 5.41 -0.9322594914364384
542 5.42 -0.9402846425968558
543 5.43 -0.9482667444545587
544 5.44 -0.9562054261076796
545 5.45 -0.9641003190212274
546 5.46 -0.9719510570468728
547 5.47 -0.9797572764426761
548 5.48 -0.9875186158926716
549 5.49 -0.9952347165263298
550 5.5 -1.0029052219379722
551 5.51 -1.0105297782059992
552 5.5200000000000005 -1.0181080339120498
553 5.53 -1.0256396401600192
554 5.54 -1.0331242505949874
555 5.55 -1.0405615214220205
556 5.5600000000000005 -1.0479511114248368
557 5.57 -1.0552926819843798
558 5.58 -1.0625858970972608
559 5.59 -1.0698304233940696
560 5.6000000000000005 -1.077025930157621
561 5.61 -1.084172089340985
562 5.62 -1.0912685755854739
563 5.63 -1.0983150662384773
564 5.64 -1.1053112413711723
565 5.65 -1.1122567837961164
566 5.66 -1.1191513790846876
567 5.67 -1.1259947155844579
568 5.68 -1.1327864844363695
569 5.69 -1.1395263795918318
570 5.7 -1.146214097829663
571 5.71 -1.1528493387729242
572 5.72 -1.1594318049056156
573 5.73 -1.1659612015892158
574 5.74 -1.1724372370791336
575 5.75 -1.1788596225409833
576 5.76 -1.1852280720667778
577 5.7700000000000005 -1.1915423026909409
578 5.78 -1.1978020344061946
579 5.79 -1.2040069901793373
580 5.8 -1.2101568959668683
581 5.8100000000000005 -1.2162514807304525
582 5.82 -1.222290476452283
583 5.83 -1.2282736181503147
584 5.84 -1.2342006438933062
585 5.8500000000000005 -1.2400712948157562
586 5.86 -1.2458853151327283
587 5.87 -1.2516424521544742
588 5.88 -1.2573424563009468
589 5.89 -1.2629850811161738
590 5.9 -1.2685700832825013
591 5.91 -1.2740972226346585
592 5.92 -1.2795662621736987
593 5.93 -1.2849769680808052
594 5.94 -1.2903291097309477
595 5.95 -1.2956224597063404
596 5.96 -1.3008567938098778
597 5.97 -1.3060318910782804
598 5.98 -1.3111475337952
599 5.99 -1.316203507504099
600 6.0 -1.321199601021064
601 6.01 -1.3261356064473873
602 6.0200000000000005 -1.3310113191820676
603 6.03 -1.3358265379341034
604 6.04 -1.3405810647346854
605 6.05 -1.3452747049491869
606 6.0600000000000005 -1.349907267289062
607 6.07 -1.3544785638235481
608 6.08 -1.3589884099912126
609 6.09 -1.363436624611392
610 6.1000000000000005 -1.3678230298954297
611 6.11 -1.3721474514578063
612 6.12 -1.3764097183270074
613 6.13 -1.3806096629564415
614 6.140000000000001 -1.384747121234966
615 6.15 -1.3888219324974251
616 6.16 -1.3928339395349916
617 6.17 -1.396782988605299
618 6.18 -1.4006689294424461
619 6.19 -1.4044916152669167
620 6.2 -1.4082509027952206
621 6.21 -1.411946652249462
622 6.22 -1.4155787273666967
623 6.23 -1.4191469954082123
624 6.24 -1.4226513271685164
625 6.25 -1.4260915969842998
626 6.26 -1.4294676827431765
627 6.2700000000000005 -1.4327794658922421
628 6.28 -1.436026831446533
629 6.29 -1.4392096679972823
630 6.3 -1.4423278677199995
631 6.3100000000000005 -1.4453813263824529
632 6.32 -1.4483699433524535
633 6.33 -1.4512936216054086
634 6.34 -1.4541522677318781
635 6.3500000000000005 -1.456945791944829
636 6.36 -1.4596741080867162
637 6.37 -1.4623371336365736
638 6.38 -1.464934789716704
639 6.390000000000001 -1.4674670010994006
640 6.4 -1.4699336962134169
641 6.41 -1.4723348071502613
642 6.42 -1.4746702696703622
643 6.43 -1.4769400232091314
644 6.44 -1.4791440108826563
645 6.45 -1.4812821794934905
646 6.46 -1.4833544795360822
647 6.47 -1.4853608652021393
648 6.48 -1.4873012943858015
649 6.49 -1.4891757286886644
650 6.5 -1.4909841334245542
651 6.51 -1.492726477624302
652 6.5200000000000005 -1.494402734040186
653 6.53 -1.4960128791502996
654 6.54 -1.4975568931627592
655 6.55 -1.499034760019704
656 6.5600000000000005 -1.5004464674011189
657 6.57 -1.501792006728607
658 6.58 -1.5030713731687797
659 6.59 -1.5042845656368016
660 6.6000000000000005 -1.5054315867993964
661 6.61 -1.5065124430779804
662 6.62 -1.5075271446515188
663 6.63 -1.5084757054591975
664 6.640000000000001 -1.5093581432029453
665 6.65 -1.5101744793498355
666 6.66 -1.510924739134289
667 6.67 -1.511608951560092
668 6.68 -1.5122271494022428
669 6.69 -1.5127793692087224
670 6.7 -1.5132656513019924
671 6.71 -1.5136860397804028
672 6.72 -1.514040582519364
673 6.73 -1.5143293311724548
674 6.74 -1.514552341172255
675 6.75 -1.5147096717310546
676 6.76 -1.5148013858415013
677 6.7700000000000005 -1.514827550276884
678 6.78 -1.5147882355914675
679 6.79 -1.514683516120428
680 6.8 -1.5145134699798888
681 6.8100000000000005 -1.514278179066558
682 6.82 -1.5139777290573733
683 6.83 -1.5136122094088762
684 6.84 -1.5131817133564738
685 6.8500000000000005 -1.5126863379135003
686 6.86 -1.5121261838702011
687 6.87 -1.5115013557924613
688 6.88 -1.5108119620203837
689 6.890000000000001 -1.5100581146667835
690 6.9 -1.5092399296153758
691 6.91 -1.508357526519049
692 6.92 -1.5074110287976623
693 6.93 -1.5064005636359497
694 6.94 -1.5053262619810681
695 6.95 -1.5041882585401893
696 6.96 -1.5029866917777142
697 6.97 -1.501721703912473
698 6.98 -1.5003934409147561
699 6.99 -1.4990020525031085
700 7.0 -1.497547692141012
701 7.01 -1.4960305170335033
702 7.0200000000000005 -1.494450688123358
703 7.03 -1.4928083700875447
704 7.04 -1.4911037313330837
705 7.05 -1.4893369439930453
706 7.0600000000000005 -1.487508183922266
707 7.07 -1.4856176306929143
708 7.08 -1.4836654675900292
709 7.09 -1.4816518816066377
710 7.1000000000000005 -1.4795770634390664
711 7.11 -1.4774412074817604
712 7.12 -1.4752445118221402
713 7.13 -1.4729871782353783
714 7.140000000000001 -1.4706694121787933
715 7.15 -1.4682914227862298
716 7.16 -1.4658534228623665
717 7.17 -1.4633556288766272
718 7.18 -1.4607982609572758
719 7.19 -1.4581815428850007
720 7.2 -1.4555057020866968
721 7.21 -1.452770969628837
722 7.22 -1.4499775802107706
723 7.23 -1.4471257721579747
724 7.24 -1.4442157874150823
725 7.25 -1.441247871538657
726 7.26 -1.43822227369008
727 7.2700000000000005 -1.4351392466280117
728 7.28 -1.4319990467008878
729 7.29 -1.4288019338392672
730 7.3 -1.4255481715479377
731 7.3100000000000005 -1.422238026897972
732 7.32 -1.418871770518578
733 7.33 -1.4154496765888283
734 7.34 -1.4119720228293104
735 7.3500000000000005 -1.4084390904935518
736 7.36 -1.4048511643593145
737 7.37 -1.4012085327198207
738 7.38 -1.3975114873747856
739 7.390000000000001 -1.3937603236212937
740 7.4 -1.3899553402446685
741 7.41 -1.3860968395089515
742 7.42 -1.3821851271475225
743 7.43 -1.3782205123534794
744 7.44 -1.3742033077697897
745 7.45 -1.370133829479414
746 7.46 -1.3660123969954157
747 7.47 -1.3618393332505576
748 7.48 -1.357614964587242
749 7.49 -1.353339620746965
750 7.5 -1.3490136348598583
751 7.51 -1.3446373434338597
752 7.5200000000000005 -1.340211086344155
753 7.53 -1.3357352068220365
754 7.54 -1.331210051443989
755 7.55 -1.3266359701204493
756 7.5600000000000005 -1.3220133160845648
757 7.57 -1.3173424458807546
758 7.58 -1.3126237193531125
759 7.59 -1.3078574996338546
760 7.6000000000000005 -1.303044153131438
761 7.61 -1.2981840495187527
762 7.62 -1.2932775617210552
763 7.63 -1.2883250659038765
764 7.640000000000001 -1.2833269414607145
765 7.65 -1.2782835710007276
766 7.66 -1.2731953403362297
767 7.67 -1.2680626384701412
768 7.68 -1.2628858575832425
769 7.69 -1.2576653930213837
770 7.7 -1.2524016432825533
771 7.71 -1.247095010003875
772 7.72 -1.2417458979484337
773 7.73 -1.2363547149920606
774 7.74 -1.230921872109974
775 7.75 -1.2254477833632933
776 7.76 -1.219932865885525
777 7.7700000000000005 -1.214377539868849
778 7.78 -1.208782228550433
779 7.79 -1.2031473581985068
780 7.8 -1.1974733580983496
781 7.8100000000000005 -1.1917606605383355
782 7.82 -1.1860097007956938
783 7.83 -1.1802209171222984
784 7.84 -1.1743947507302863
785 7.8500000000000005 -1.168531645777577
786 7.86 -1.1626320493534195
787 7.87 -1.1566964114636136
788 7.88 -1.1507251850160145
789 7.890000000000001 -1.1447188258054553
790 7.9 -1.13867779249901
791 7.91 -1.1326025466210154
792 7.92 -1.1264935525377666
793 7.930000000000001 -1.120351277442765
794 7.94 -1.1141761913410306
795 7.95 -1.1079687670340235
796 7.96 -1.101729480104197
797 7.97 -1.0954588088995365
798 7.98 -1.0891572345178133
799 7.99 -1.0828252407911378
800 8.0 -1.0764633142700717
801 8.01 -1.07007194420801
802 8.02 -1.0636516225450947
803 8.03 -1.0572028438923695
804 8.040000000000001 -1.050726105515821
805 8.05 -1.044221907320079
806 8.06 -1.0376907518324572
807 8.07 -1.0311331441866116
808 8.08 -1.0245495921063394
809 8.09 -1.0179406058889526
810 8.1 -1.0113066983892622
811 8.11 -1.0046483850027101
812 8.120000000000001 -0.9979661836489413
813 8.13 -0.9912606147552339
814 8.14 -0.9845322012398299
815 8.15 -0.977781468495067
816 8.16 -0.9710089443706948
817 8.17 -0.9642151591569785
818 8.18 -0.9574006455679154
819 8.19 -0.9505659387240399
820 8.2 -0.9437115761356552
821 8.21 -0.9368380976855519
822 8.22 -0.9299460456121693
823 8.23 -0.9230359644921862
824 8.24 -0.9161084012234255
825 8.25 -0.909163905007631
826 8.26 -0.9022030273332291
827 8.27 -0.8952263219576793
828 8.28 -0.8882343448905488
829 8.290000000000001 -0.8812276543758486
830 8.3 -0.87420681087454
831 8.31 -0.8671723770472113
832 8.32 -0.860124917736357
833 8.33 -0.8530649999490691
834 8.34 -0.8459931928391882
835 8.35 -0.8389100676898806
836 8.36 -0.8318161978958756
837 8.370000000000001 -0.8247121589458288
838 8.38 -0.8175985284045169
839 8.39 -0.8104758858953858
840 8.4 -0.8033448130824468
841 8.41 -0.7962058936527114
842 8.42 -0.7890597132982862
843 8.43 -0.7819068596987506
844 8.44 -0.7747479225030247
845 8.45 -0.7675834933116619
846 8.46 -0.7604141656591992
847 8.47 -0.7532405349957401
848 8.48 -0.7460631986696455
849 8.49 -0.7388827559092022
850 8.5 -0.7316998078049437
851 8.51 -0.7245149572916887
852 8.52 -0.7173288091304357
853 8.53 -0.7101419698908558
854 8.540000000000001 -0.7029550479327042
855 8.55 -0.6957686533885123
856 8.56 -0.6885833981453686
857 8.57 -0.681399895826786
858 8.58 -0.6742187617753075
859 8.59 -0.6670406130340325
860 8.6 -0.659866068328995
861 8.61 -0.6526957480510873
862 8.620000000000001 -0.6455302742383253
863 8.63 -0.6383702705577718
864 8.64 -0.6312163622877449
865 8.65 -0.6240691763001109
866 8.66 -0.6169293410419812
867 8.67 -0.6097974865183744
868 8.68 -0.6026742442740272
869 8.69 -0.5955602473757438
870 8.700000000000001 -0.5884561303947464
871 8.71 -0.581362529388656
872 8.72 -0.5742800818838987
873 8.73 -0.5672094268579713
