n s W(s)
162 1.62 1.5509633519744717
163 1.6300000000000001 1.5596882726757184
164 1.6400000000000001 1.5683977994495475
165 1.6500000000000001 1.5770918463342223
166 1.6600000000000001 1.5857703275207924
167 1.67 1.5944331573539439
168 1.68 1.6030802503328452
169 1.69 1.6117115211119852
170 1.7 1.6203268845020231
171 1.71 1.6289262554706243
172 1.72 1.6375095491433014
173 1.73 1.6460766808042506
174 1.74 1.6546275658971916
175 1.75 1.6631621200261968
176 1.76 1.6716802589565285
177 1.77 1.6801818986154682
178 1.78 1.688666955093148
179 1.79 1.6971353446433761
180 1.8 1.705586983684467
181 1.81 1.714021788800064
182 1.82 1.7224396767399623
183 1.83 1.7308405644209315
184 1.84 1.7392243689275375
185 1.85 1.7475910075129575
186 1.86 1.7559403975997978
187 1.87 1.7642724567809114
188 1.8800000000000001 1.772587102820207
189 1.8900000000000001 1.7808842536534635
190 1.9000000000000001 1.7891638273891415
191 1.9100000000000001 1.7974257423091866
192 1.92 1.8056699168698411
193 1.93 1.8138962697024452
194 1.94 1.8221047196142421
195 1.95 1.8302951855891798
196 1.96 1.8384675867887081
197 1.97 1.8466218425525802
198 1.98 1.8547578723996436
199 1.99 1.8628755960286418
200 2.0 1.8709749333189996
201 2.0100000000000002 1.8790558043316186
202 2.02 1.8871181293096637
203 2.0300000000000002 1.8951618286793523
204 2.04 1.9031868230507387
205 2.05 1.9111930332184959
206 2.06 1.9191803801627019
207 2.07 1.9271487850496145
208 2.08 1.9350981692324534
209 2.09 1.9430284542521739
210 2.1 1.9509395618382424
211 2.11 1.9588314139094087
212 2.12 1.9667039325744786
213 2.13 1.974557040133077
214 2.14 1.9823906590764233
215 2.15 1.990204712088088
216 2.16 1.9979991220447613
217 2.17 2.0057738120170128
218 2.18 2.0135287052700503
219 2.19 2.021263725264478
220 2.2 2.0289787956570504
221 2.21 2.036673840301428
222 2.22 2.0443487832489273
223 2.23 2.052003548749271
224 2.24 2.0596380612513365
225 2.25 2.067252245403898
226 2.2600000000000002 2.0748460260563766
227 2.27 2.0824193282595758
228 2.2800000000000002 2.0899720772664243
229 2.29 2.097504198532713
230 2.3000000000000003 2.1050156177178345
231 2.31 2.1125062606855067
232 2.32 2.1199760535045176
233 2.33 2.1274249224494466
234 2.34 2.1348527940013913
235 2.35 2.142259594848701
236 2.36 2.1496452518876916
237 2.37 2.1570096922233732
238 2.38 2.164352843170167
239 2.39 2.1716746322526213
240 2.4 2.1789749872061313
241 2.41 2.1862538359776464
242 2.42 2.1935111067263873
243 2.43 2.200746727824553
244 2.44 2.207960627858024
245 2.45 2.215152735627073
246 2.46 2.2223229801470636
247 2.47 2.229471290649153
248 2.48 2.23659759658099
249 2.49 2.2437018276074125
250 2.5 2.2507839136111363
251 2.5100000000000002 2.257843784693456
252 2.52 2.264881371174927
253 2.5300000000000002 2.2718966035960597
254 2.54 2.278889412717997
255 2.5500000000000003 2.285859729523208
256 2.56 2.2928074852161586
257 2.57 2.299732611224001
258 2.58 2.306635039197241
259 2.59 2.3135147010104187
260 2.6 2.320371528762779
261 2.61 2.327205454778941
262 2.62 2.3340164116095683
263 2.63 2.3408043320320315
264 2.64 2.3475691490510755
265 2.65 2.3543107958994764
266 2.66 2.361029206038705
267 2.67 2.3677243131595804
268 2.68 2.3743960511829245
269 2.69 2.381044354260216
270 2.7 2.3876691567742423
271 2.71 2.3942703933397387
272 2.72 2.400847998804044
273 2.73 2.4074019082477376
274 2.74 2.4139320569852813
275 2.75 2.4204383805656584
276 2.7600000000000002 2.4269208147730104
277 2.77 2.433379295627268
278 2.7800000000000002 2.4398137593847866
279 2.79 2.446224142538973
280 2.8000000000000003 2.4526103818209126
281 2.81 2.4589724141999927
282 2.82 2.465310176884528
283 2.83 2.4716236073223774
284 2.84 2.4779126432015617
285 2.85 2.48417722245088
286 2.86 2.490417283240521
287 2.87 2.4966327639826744
288 2.88 2.5028236033321387
289 2.89 2.508989740186924
290 2.9 2.51513111368886
291 2.91 2.5212476632241922
292 2.92 2.527339328424183
293 2.93 2.533406049165706
294 2.94 2.539447765571839
295 2.95 2.5454644180124593
296 2.96 2.5514559471048246
297 2.97 2.557422293714166
298 2.98 2.56336339895427
299 2.99 2.569279204188055
300 3.0 2.5751696510281583
301 3.0100000000000002 2.581034681337506
302 3.02 2.5868742372298876
303 3.0300000000000002 2.5926882610705313
304 3.04 2.598476695476667
305 3.0500000000000003 2.6042394833181004
306 3.06 2.609976567717766
307 3.0700000000000003 2.6156878920523012
308 3.08 2.6213733999525948
309 3.09 2.627033035304348
310 3.1 2.6326667422486283
311 3.11 2.6382744651824215
312 3.12 2.643856148759177
313 3.13 2.6494117378893556
314 3.14 2.6549411777409775
315 3.15 2.660444413740156
316 3.16 2.6659213915716435
317 3.17 2.6713720571793624
318 3.18 2.676796356766941
319 3.19 2.6821942367982428
320 3.2 2.687565643997898
321 3.21 2.6929105253518255
322 3.22 2.6982288281077595
323 3.23 2.703520499775768
324 3.24 2.7087854881287714
325 3.25 2.714023741203061
326 3.2600000000000002 2.719235207298805
327 3.27 2.724419834980565
328 3.2800000000000002 2.7295775730778016
329 3.29 2.73470837068538
330 3.3000000000000003 2.739812177164071
331 3.31 2.744888942141052
332 3.3200000000000003 2.7499386155104046
333 3.33 2.7549611474336064
334 3.34 2.759956488340029
335 3.35 2.7649245889274194
336 3.36 2.7698654001623932
337 3.37 2.774778873280914
338 3.38 2.7796649597887777
339 3.39 2.7845236114620913
340 3.4 2.7893547803477445
341 3.41 2.794158418763889
342 3.42 2.798934479300405
343 3.43 2.8036829148193716
344 3.44 2.80840367845553
345 3.45 2.8130967236167477
346 3.46 2.8177620039844764
347 3.47 2.8223994735142135
348 3.48 2.8270090864359485
349 3.49 2.8315907972546266
350 3.5 2.836144560750584
351 3.5100000000000002 2.840670331980007
352 3.52 2.845168066275366
353 3.5300000000000002 2.8496377192458624
354 3.54 2.854079246777863
355 3.5500000000000003 2.858492605035339
356 3.56 2.8628777504602967
357 3.5700000000000003 2.8672346397732036
358 3.58 2.871563229973423
359 3.59 2.8758634783396353
360 3.6 2.8801353424302576
361 3.61 2.884378780083863
362 3.62 2.8885937494196017
363 3.63 2.892780208837606
364 3.64 2.896938117019411
365 3.65 2.901067432928352
366 3.66 2.9051681158099782
367 3.67 2.909240125192449
368 3.68 2.9132834208869367
369 3.69 2.917297962988022
370 3.7 2.9212837118740898
371 3.71 2.925240628207715
372 3.72 2.9291686729360586
373 3.73 2.9330678072912457
374 3.74 2.9369379927907553
375 3.75 2.9407791912377914
376 3.7600000000000002 2.944591364721668
377 3.77 2.948374475618179
378 3.7800000000000002 2.952128486589974
379 3.79 2.955853360586919
380 3.8000000000000003 2.9595490608464683
381 3.81 2.9632155508940277
382 3.8200000000000003 2.96685279454331
383 3.83 2.9704607558966973
384 3.84 2.9740393993455907
385 3.85 2.977588689570764
386 3.86 2.9811085915427147
387 3.87 2.984599070522004
388 3.88 2.988060092059606
389 3.89 2.991491621997241
390 3.9 2.9948936264677206
391 3.91 2.9982660718952756
392 3.92 3.0016089249958884
393 3.93 3.0049221527776253
394 3.94 3.0082057225409575
395 3.95 3.0114596018790873
396 3.96 3.014683758678265
397 3.97 3.0178781611181096
398 3.98 3.0210427776719193
399 3.99 3.024177577106984
400 4.0 3.0272825284848945
401 4.01 3.0303576011618474
402 4.0200000000000005 3.033402764788947
403 4.03 3.036417989312503
404 4.04 3.039403244974333
405 4.05 3.0423585023120507
406 4.0600000000000005 3.0452837321593567
407 4.07 3.0481789056463326
408 4.08 3.051043994199719
409 4.09 3.053878969543197
410 4.1 3.056683803697678
411 4.11 3.059458468981566
412 4.12 3.0622029380110387
413 4.13 3.0649171837003184
414 4.14 3.067601179261935
415 4.15 3.0702548982069935
416 4.16 3.0728783143454335
417 4.17 3.07547140178629
418 4.18 3.0780341349379494
419 4.19 3.0805664885083965
420 4.2 3.083068437505471
421 4.21 3.0855399572371107
422 4.22 3.0879810233115954
423 4.23 3.0903916116377896
424 4.24 3.0927716984253766
425 4.25 3.095121260185097
426 4.26 3.097440273728979
427 4.2700000000000005 3.0997287161705662
428 4.28 3.1019865649251495
429 4.29 3.104213797709978
430 4.3 3.1064103925444906
431 4.3100000000000005 3.1085763277505283
432 4.32 3.110711581952548
433 4.33 3.1128161340778338
434 4.34 3.1148899633567053
435 4.3500000000000005 3.1169330493227227
436 4.36 3.118945371812889
437 4.37 3.1209269109678464
438 4.38 3.1228776472320776
439 4.39 3.124797561354094
440 4.4 3.1266866343866297
441 4.41 3.1285448476868227
442 4.42 3.130372182916406
443 4.43 3.132168622041883
444 4.44 3.1339341473347093
445 4.45 3.135668741371466
446 4.46 3.1373723870340298
447 4.47 3.1390450675097474
448 4.48 3.140686766291595
449 4.49 3.142297467178347
450 4.5 3.1438771542747297
451 4.51 3.1454258119915877
452 4.5200000000000005 3.1469434250460244
453 4.53 3.148429978461566
454 4.54 3.1498854575683017
455 4.55 3.151309848003029
456 4.5600000000000005 3.1527031357094
457 4.57 3.1540653069380555
458 4.58 3.1553963482467626
459 4.59 3.1566962465005464
460 4.6000000000000005 3.1579649888718206
461 4.61 3.159202562840516
462 4.62 3.1604089561941997
463 4.63 3.1615841570281997
464 4.64 3.162728153745718
465 4.65 3.1638409350579506
466 4.66 3.1649224899841952
467 4.67 3.1659728078519622
468 4.68 3.166991878297074
469 4.69 3.1679796912637768
470 4.7 3.1689362370048304
471 4.71 3.169861506081613
472 4.72 3.1707554893642076
473 4.73 3.171618178031496
474 4.74 3.1724495635712424
475 4.75 3.173249637780184
476 4.76 3.1740183927641032
477 4.7700000000000005 3.174755820937913
478 4.78 3.1754619150257266
479 4.79 3.176136668060934
480 4.8 3.176780073386267
481 4.8100000000000005 3.1773921246538666
482 4.82 3.177972815825344
483 4.83 3.178522141171843
484 4.84 3.179040095274099
485 4.8500000000000005 3.179526673022478
486 4.86 3.1799818696170497
487 4.87 3.180405680567614
488 4.88 3.1807981016937608
489 4.89 3.1811591291249
490 4.9 3.181488759300307
491 4.91 3.181786988969153
492 4.92 3.1820538151905424
493 4.93 3.1822892353335392
494 4.94 3.1824932470771885
495 4.95 3.1826658484105463
496 4.96 3.1828070376326987
497 4.97 3.1829168133527737
498 4.98 3.182995174489957
499 4.99 3.1830421202735097
500 5.0 3.1830576502427625
501 5.01 3.1830417642471325
502 5.0200000000000005 3.1829944624461173
503 5.03 3.182915745309299
504 5.04 3.1828056136163334
505 5.05 3.1826640684569485
506 5.0600000000000005 3.1824911112309264
507 5.07 3.1822867436481017
508 5.08 3.182050967728326
509 5.09 3.1817837858014717
510 5.1000000000000005 3.1814852005073844
511 5.11 3.1811552147958766
512 5.12 3.1807938319266857
513 5.13 3.1804010554694515
514 5.14 3.1799768893036724
515 5.15 3.179521337618675
516 5.16 3.179034404913563
517 5.17 3.1785160959971854
518 5.18 3.1779664159880774
519 5.19 3.1773853703144193
520 5.2 3.1767729647139715
521 5.21 3.1761292052340337
522 5.22 3.175454098231371
523 5.23 3.1747476503721566
524 5.24 3.1740098686319094
525 5.25 3.173240760295417
526 5.26 3.1724403329566724
527 5.2700000000000005 3.171608594518796
528 5.28 3.170745553193954
529 5.29 3.1698512175032825
530 5.3 3.168925596276799
531 5.3100000000000005 3.1679686986533215
532 5.32 3.1669805340803707
533 5.33 3.1659611123140823
534 5.34 3.1649104434191084
535 5.3500000000000005 3.1638285377685182
536 5.36 3.1627154060436964
537 5.37 3.161571059234239
538 5.38 3.1603955086378432
539 5.39 3.1591887658601934
540 5.4 3.1579508428148517
541 5.41 3.156681751723136
542 5.42 3.155381505114008
543 5.43 3.154050115823933
544 5.44 3.1526875969967714
545 5.45 3.1512939620836375
546 5.46 3.149869224842769
547 5.47 3.1484133993393963
548 5.48 3.1469264999455953
549 5.49 3.145408541340154
550 5.5 3.1438595385084205
551 5.51 3.1422795067421605
552 5.5200000000000005 3.140668461639405
553 5.53 3.139026419104291
554 5.54 3.1373533953469144
555 5.55 3.1356494068831626
556 5.5600000000000005 3.133914470534553
557 5.57 3.1321486034280692
558 5.58 3.1303518229959906
559 5.59 3.1285241469757183
560 5.6000000000000005 3.126665593409606
561 5.61 3.124776180644772
562 5.62 3.12285592733293
563 5.63 3.120904852430196
564 5.64 3.1189229751969054
565 5.65 3.1169103151974227
566 5.66 3.1148668922999456
567 5.67 3.1127927266763136
568 5.68 3.110687838801803
569 5.69 3.108552249454932
570 5.7 3.1063859797172504
571 5.71 3.1041890509731314
572 5.72 3.1019614849095642
573 5.73 3.099703303515939
574 5.74 3.097414529083825
575 5.75 3.095095184206758
576 5.76 3.092745291780013
577 5.7700000000000005 3.090364875000376
578 5.78 3.0879539573659245
579 5.79 3.085512562675783
580 5.8 3.083040715029897
581 5.8100000000000005 3.080538438828794
582 5.82 3.0780057587733394
583 5.83 3.075442699864494
584 5.84 3.0728492874030704
585 5.8500000000000005 3.0702255469894784
586 5.86 3.0675715045234777
587 5.87 3.064887186203913
588 5.88 3.0621726185284692
589 5.89 3.0594278282934004
590 5.9 3.056652842593265
591 5.91 3.0538476888206625
592 5.92 3.0510123946659613
593 5.93 3.0481469881170273
594 5.94 3.0452514974589446
595 5.95 3.0423259512737353
596 5.96 3.0393703784400885
597 5.97 3.0363848081330547
598 5.98 3.0333692698237806
599 5.99 3.030323793279201
600 6.0 3.027248408561753
601 6.01 3.024143146029081
602 6.0200000000000005 3.021008036333731
603 6.03 3.0178431104228522
604 6.04 3.0146483995378905
605 6.05 3.01142393521428
606 6.0600000000000005 3.008169749281133
607 6.07 3.004885873860922
608 6.08 3.0015723413691706
609 6.09 2.998229184514124
610 6.1000000000000005 2.9948564362964296
611 6.11 2.99145413000882
612 6.12 2.9880222992357717
613 6.13 2.984560977853178
614 6.140000000000001 2.981070200028015
615 6.15 2.977550000218011
616 6.16 2.974000413171295
617 6.17 2.970421473926061
618 6.18 2.9668132178102202
619 6.19 2.9631756804410525
620 6.2 2.9595088977248545
621 6.21 2.955812905856586
622 6.22 2.952087741319514
623 6.23 2.948333440884851
624 6.24 2.9445500416113886
625 6.25 2.9407375808451395
626 6.26 2.9368960962189643
627 6.2700000000000005 2.933025625652199
628 6.28 2.929126207350282
629 6.29 2.925197879804382
630 6.3 2.921240681791006
631 6.3100000000000005 2.917254652371631
632 6.32 2.9132398308923113
633 6.33 2.909196256983285
634 6.34 2.9051239705585967
635 6.3500000000000005 2.9010230118156857
636 6.36 2.8968934212350073
637 6.37 2.8927352395796238
638 6.38 2.8885485078947966
639 6.390000000000001 2.8843332675075963
640 6.4 2.880089560026482
641 6.41 2.875817427340899
642 6.42 2.871516911620853
643 6.43 2.8671880553165145
644 6.44 2.8628309011577784
645 6.45 2.8584454921538534
646 6.46 2.8540318715928406
647 6.47 2.849590083041295
648 6.48 2.845120170343808
649 6.49 2.840622177622567
650 6.5 2.8360961492769174
651 6.51 2.8315421299829344
652 6.5200000000000005 2.8269601646929736
653 6.53 2.8223502986352296
654 6.54 2.8177125773132934
655 6.55 2.813047046505699
656 6.5600000000000005 2.808353752265469
657 6.57 2.80363274091967
658 6.58 2.798884059068942
659 6.59 2.7941077535870553
660 6.6000000000000005 2.7893038716204277
661 6.61 2.78447246058768
662 6.62 2.779613568179151
663 6.63 2.774727242356433
664 6.640000000000001 2.7698135313519057
665 6.65 2.764872483668249
666 6.66 2.759904148077969
667 6.67 2.7549085736229193
668 6.68 2.7498858096138115
669 6.69 2.7448359056297305
670 6.7 2.739758911517651
671 6.71 2.7346548773919395
672 6.72 2.7295238536338546
673 6.73 2.724365890891063
674 6.74 2.719181040077131
675 6.75 2.7139693523710227
676 6.76 2.7087308792165956
677 6.7700000000000005 2.7034656723220953
678 6.78 2.6981737836596427
679 6.79 2.6928552654647175
680 6.8 2.687510170235652
681 6.8100000000000005 2.6821385507331046
682 6.82 2.676740459979545
683 6.83 2.6713159512587232
684 6.84 2.665865078115158
685 6.8500000000000005 2.6603878943535815
686 6.86 2.6548844540384486
687 6.87 2.649354811493361
688 6.88 2.6437990213005627
689 6.890000000000001 2.63821713830038
690 6.9 2.6326092175907005
691 6.91 2.6269753145264074
692 6.92 2.62131548471885
693 6.93 2.615629784035292
694 6.94 2.6099182685983457
695 6.95 2.604180994785442
696 6.96 2.598418019228254
697 6.97 2.5926293988121465
698 6.98 2.58681519067562
699 6.99 2.5809754522097306
700 7.0 2.5751102410575433
701 7.01 2.5692196151135445
702 7.0200000000000005 2.563303632523084
703 7.03 2.5573623516817987
704 7.04 2.5513958312350304
705 7.05 2.5454041300772507
706 7.0600000000000005 2.539387307351479
707 7.07 2.5333454224487078
708 7.08 2.527278535007299
709 7.09 2.5211867049124086
710 7.1000000000000005 2.515069992295392
711 7.11 2.508928457533206
712 7.12 2.5027621612478272
713 7.13 2.4965711643056343
714 7.140000000000001 2.4903555278168223
715 7.15 2.4841153131347875
716 7.16 2.4778505818555416
717 7.17 2.471561395817072
718 7.18 2.465247817098768
719 7.19 2.458909908020778
720 7.2 2.452547731143418
721 7.21 2.4461613492665313
722 7.22 2.4397508254288844
723 7.23 2.4333162229075462
724 7.24 2.426857605217254
725 7.25 2.4203750361097907
726 7.26 2.4138685795733528
727 7.2700000000000005 2.4073382998319293
728 7.28 2.4007842613446524
729 7.29 2.3942065288051744
730 7.3 2.387605167141027
731 7.3100000000000005 2.380980241512968
732 7.32 2.3743318173143564
733 7.33 2.367659960170494
734 7.34 2.360964735937987
735 7.3500000000000005 2.3542462107040842
736 7.36 2.3475044507860394
737 7.37 2.340739522730443
738 7.38 2.3339514933125773
739 7.390000000000001 2.3271404295357483
740 7.4 2.3203063986306285
741 7.41 2.3134494680545883
742 7.42 2.3065697054910492
743 7.43 2.299667178848786
744 7.44 2.292741956261276
745 7.45 2.285794106086027
746 7.46 2.278823696903893
747 7.47 2.271830797518409
748 7.48 2.2648154769551008
749 7.49 2.257777804460809
750 7.5 2.250717849503004
751 7.51 2.2436356817691054
752 7.5200000000000005 2.23653137116579
753 7.53 2.229404987818291
754 7.54 2.2222566020697405
755 7.55 2.2150862844804253
756 7.5600000000000005 2.207894105827136
757 7.57 2.200680137102448
758 7.58 2.1934444495140104
759 7.59 2.18618711448387
760 7.6000000000000005 2.178908203647735
761 7.61 2.171607788854308
762 7.62 2.164285942164529
763 7.63 2.1569427358509063
764 7.640000000000001 2.149578242396781
765 7.65 2.142192534495611
766 7.66 2.134785685050269
767 7.67 2.127357767172307
768 7.68 2.119908854181239
769 7.69 2.112439019603819
770 7.7 2.1049483371733286
771 7.71 2.0974368808288215
772 7.72 2.0899047247144065
773 7.73 2.082351943178532
774 7.74 2.0747786107732322
775 7.75 2.06718480225339
776 7.76 2.0595705925760193
777 7.7700000000000005 2.0519360568994998
778 7.78 2.0442812705828537
779 7.79 2.036606309185002
780 7.8 2.028911248464002
781 7.8100000000000005 2.0211961643763114
782 7.82 2.013461133076051
783 7.83 2.0057062309142246
784 7.84 1.9979315344379938
785 7.8500000000000005 1.9901371203898925
786 7.86 1.9823230657071012
787 7.87 1.9744894475206731
788 7.88 1.9666363431547627
789 7.890000000000001 1.958763830125882
790 7.9 1.950871986142122
791 7.91 1.9429608891023928
792 7.92 1.9350306170956433
793 7.930000000000001 1.9270812484001123
794 7.94 1.9191128614825406
795 7.95 1.911125534997387
796 7.96 1.903119347786074
797 7.97 1.8950943788762036
798 7.98 1.8870507074807623
799 7.99 1.8789884129973604
800 8.0 1.8709075750074309
801 8.01 1.862808273275455
802 8.02 1.854690587748177
803 8.03 1.8465545985537979
804 8.040000000000001 1.8384003860012026
805 8.05 1.8302280305791694
806 8.06 1.8220376129555564
807 8.07 1.8138292139765202
808 8.08 1.805602914665716
809 8.09 1.7973587962234916
810 8.1 1.7890969400260968
811 8.11 1.7808174276248714
812 8.120000000000001 1.7725203407454426
813 8.13 1.7642057612869202
814 8.14 1.7558737713210864
815 8.15 1.7475244530915877
816 8.16 1.7391578890131179
817 8.17 1.730774161670615
818 8.18 1.7223733538184387
819 8.19 1.7139555483795483
820 8.2 1.705520828444703
821 8.21 1.697069277271618
822 8.22 1.688600978284164
823 8.23 1.6801160150715315
824 8.24 1.6716144713874055
825 8.25 1.6630964311491496
826 8.26 1.6545619784369574
827 8.27 1.6460111974930562
828 8.28 1.6374441727208353
829 8.290000000000001 1.6288609886840462
830 8.3 1.6202617301059448
831 8.31 1.611646481868485
832 8.32 1.6030153290114324
833 8.33 1.5943683567315734
834 8.34 1.5857056503818558
835 8.35 1.5770272954705327
836 8.36 1.5683333776603412
837 8.370000000000001 1.5596239827676435
838 8.38 1.5508991967615913
839 8.39 1.5421591057632593
840 8.4 1.5334037960448104
841 8.41 1.524633354028639
842 8.42 1.515847866286519
843 8.43 1.5070474195387522
844 8.44 1.4982321006533024
845 8.45 1.489401996644947
846 8.46 1.4805571946744216
847 8.47 1.4716977820475545
848 8.48 1.4628238462144
849 8.49 1.4539354747683788
850 8.5 1.4450327554454159
851 8.51 1.436115776123085
852 8.52 1.4271846248197146
853 8.53 1.4182393896935448
854 8.540000000000001 1.4092801590418471
855 8.55 1.4003070213000406
856 8.56 1.3913200650408566
857 8.57 1.3823193789734134
858 8.58 1.3733050519423848
859 8.59 1.3642771729271015
860 8.6 1.355235831040666
861 8.61 1.3461811155291024
862 8.620000000000001 1.3371131157704461
863 8.63 1.3280319212738743
864 8.64 1.3189376216788222
865 8.65 1.309830306754101
866 8.66 1.300710066397004
867 8.67 1.291576990632425
868 8.68 1.2824311696119697
869 8.69 1.2732726936130643
870 8.700000000000001 1.2641016530380647
871 8.71 1.254918138413366
872 8.72 1.245722240388508
873 8.73 1.2365140497352822
874 8.74 1.227293657346829
875 8.75 1.2180611542367519
876 8.76 1.2088166315382072
877 8.77 1.199560180503017
878 8.78 1.190291892500758
879 8.790000000000001 1.1810118590178647
880 8.8 1.171720171656732
881 8.81 1.162416922134792
882 8.82 1.1531022022836375
883 8.83 1.1437761040480883
884 8.84 1.1344387194853027
885 8.85 1.1250901407638594
886 8.86 1.1157304601628457
887 8.870000000000001 1.1063597700709629
888 8.88 1.0969781629855913
889 8.89 1.087585731511897
890 8.9 1.0781825683619068
891 8.91 1.0687687663535943
892 8.92 1.0593444184099745
893 8.93 1.049909617558166
894 8.94 1.0404644569284986
895 8.950000000000001 1.0310090297535695
896 8.96 1.0215434293673429
897 8.97 1.0120677492042152
898 8.98 1.0025820827980922
899 8.99 0.9930865237815034
900 9.0 0.9835811658845941
901 9.01 0.9740661029343034
902 9.02 0.9645414288533587
903 9.03 0.9550072376593821
904 9.040000000000001 0.9454636234639651
905 9.05 0.9359106804717197
906 9.06 0.926348502979387
907 9.07 0.9167771853748636
908 9.08 0.9071968221362745
909 9.09 0.8976075078310863
910 9.1 0.888009337115113
911 9.11 0.8784024047316326
912 9.120000000000001 0.8687868055104122
913 9.13 0.8591626343668057
