n s W(s)
68 0.68 0.6419345954607394
69 0.6900000000000001 0.6513029149973306
70 0.7000000000000001 0.6606667984186458
71 0.71 0.670026115719196
72 0.72 0.679380735710609
73 0.73 0.6887305258886158
74 0.74 0.6980753525415224
75 0.75 0.7074150806002848
76 0.76 0.7167495738156902
77 0.77 0.7260786948337454
78 0.78 0.7354023050395426
79 0.79 0.7447202646641955
80 0.8 0.7540324328116128
81 0.81 0.7633386675054084
82 0.8200000000000001 0.7726388256096044
83 0.8300000000000001 0.7819327630271147
84 0.84 0.7912203344631195
85 0.85 0.8005013936693501
86 0.86 0.8097757933556693
87 0.87 0.8190433852936536
88 0.88 0.8283040202579599
89 0.89 0.8375575480191912
90 0.9 0.846803817462586
91 0.91 0.8560426765647833
92 0.92 0.8652739723574712
93 0.93 0.874497550980351
94 0.9400000000000001 0.8837132578324827
95 0.9500000000000001 0.892920937424023
96 0.96 0.9021204333126462
97 0.97 0.9113115884335485
98 0.98 0.9204942449020734
99 0.99 0.9296682439286599
100 1.0 0.9388334261912377
101 1.01 0.9479896314218053
102 1.02 0.9571366988577523
103 1.03 0.9662744668597156
104 1.04 0.975402773209396
105 1.05 0.9845214550144448
106 1.06 0.9936303487394582
107 1.07 1.0027292902408504
108 1.08 1.0118181147618373
109 1.09 1.0208966568979605
110 1.1 1.0299647508263519
111 1.11 1.0390222299559895
112 1.12 1.048068927356951
113 1.1300000000000001 1.0571046754592857
114 1.1400000000000001 1.0661293062811978
115 1.1500000000000001 1.0751426512663045
116 1.16 1.084144541452531
117 1.17 1.0931348073382594
118 1.18 1.1021132790982051
119 1.19 1.11107978643102
120 1.2 1.120034158612384
121 1.21 1.1289762245183965
122 1.22 1.1379058126845791
123 1.23 1.1468227513342981
124 1.24 1.1557268682645656
125 1.25 1.1646179909229772
126 1.26 1.1734959465599388
127 1.27 1.1823605620969602
128 1.28 1.191211664042953
129 1.29 1.2000490788497586
130 1.3 1.2088726324886068
131 1.31 1.2176821509385718
132 1.32 1.2264774597240375
133 1.33 1.2352583843511127
134 1.34 1.2440247500281885
135 1.35 1.252776381760043
136 1.36 1.2615131044976522
137 1.37 1.2702347429936367
138 1.3800000000000001 1.2789411218032285
139 1.3900000000000001 1.287632065376215
140 1.4000000000000001 1.29630739816767
141 1.41 1.304966944417771
142 1.42 1.3136105282956407
143 1.43 1.3222379739412418
144 1.44 1.330849105494508
145 1.45 1.3394437469070795
146 1.46 1.3480217222604551
147 1.47 1.3565828554507107
148 1.48 1.365126970560084
149 1.49 1.3736538915833307
150 1.5 1.3821634425168554
151 1.51 1.390655447426326
152 1.52 1.3991297304851287
153 1.53 1.4075861158315774
154 1.54 1.416024427645965
155 1.55 1.4244444904417435
156 1.56 1.4328461285404615
157 1.57 1.4412291665500732
158 1.58 1.449593429120938
159 1.59 1.4579387411317555
160 1.6 1.4662649274835644
161 1.61 1.4745718132892023
162 1.62 1.4828592239180978
163 1.6300000000000001 1.4911269848243194
164 1.6400000000000001 1.4993749216724268
165 1.6500000000000001 1.507602860342729
166 1.6600000000000001 1.5158106269661573
167 1.67 1.5239980478473854
168 1.68 1.5321649495665497
169 1.69 1.5403111589783691
170 1.7 1.5484365031229856
171 1.71 1.5565408093800954
172 1.72 1.56462390536538
173 1.73 1.5726856191034813
174 1.74 1.5807257787138553
175 1.75 1.5887442128795328
176 1.76 1.5967407503642335
177 1.77 1.6047152205204043
178 1.78 1.6126674528105127
179 1.79 1.6205972772458779
180 1.8 1.6285045241023681
181 1.81 1.636389024028432
182 1.82 1.644250608069882
183 1.83 1.652089107759025
184 1.84 1.6599043548732766
185 1.85 1.6676961818210145
186 1.86 1.6754644211692096
187 1.87 1.6832089061567785
188 1.8800000000000001 1.6909294703468163
189 1.8900000000000001 1.6986259477972112
190 1.9000000000000001 1.7062981730125841
191 1.9100000000000001 1.713945980952161
192 1.92 1.7215692071221156
193 1.93 1.7291676874730797
194 1.94 1.7367412584533213
195 1.95 1.744289757030998
196 1.96 1.7518130206905766
197 1.97 1.7593108874450536
198 1.98 1.766783195835103
199 1.99 1.774229784970231
200 2.0 1.7816504944755422
201 2.0100000000000002 1.7890451645764074
202 2.02 1.7964136360465375
203 2.0300000000000002 1.8037557502368884
204 2.04 1.811071349030044
205 2.05 1.8183602750337968
206 2.06 1.8256223713210886
207 2.07 1.8328574816527237
208 2.08 1.84006545039054
209 2.09 1.8472461225002803
210 2.1 1.8543993436146877
211 2.11 1.8615249599911579
212 2.12 1.8686228185443952
213 2.13 1.875692766773824
214 2.14 1.8827346529567137
215 2.15 1.8897483259457317
216 2.16 1.8967336353088342
217 2.17 1.9036904313006175
218 2.18 1.910618564914671
219 2.19 1.9175178877076462
220 2.2 1.9243882520709121
221 2.21 1.9312295110624689
222 2.22 1.9380415184414517
223 2.23 1.9448241287224164
224 2.24 1.9515771971320532
225 2.25 1.9583005796457655
226 2.2600000000000002 1.9649941329655576
227 2.27 1.9716577145950964
228 2.2800000000000002 1.978291182708631
229 2.29 1.9848943963403087
230 2.3000000000000003 1.9914672152238495
231 2.31 1.9980094999130529
232 2.32 2.0045211117435997
233 2.33 2.011001912755205
234 2.34 2.0174517659373237
235 2.35 2.023870534941352
236 2.36 2.0302580843165856
237 2.37 2.0366142793396307
238 2.38 2.0429389861553773
239 2.39 2.049232071757217
240 2.4 2.055493403896321
241 2.41 2.061722851252739
242 2.42 2.0679202832420174
243 2.43 2.0740855702146064
244 2.44 2.0802185833187536
245 2.45 2.0863191944956156
246 2.46 2.0923872767573926
247 2.47 2.0984227037240544
248 2.48 2.104425350056829
249 2.49 2.1103950912647633
250 2.5 2.1163318036993246
251 2.5100000000000002 2.122235364581229
252 2.52 2.128105652099066
253 2.5300000000000002 2.133942545213472
254 2.54 2.139745923986993
255 2.5500000000000003 2.145515669191127
256 2.56 2.1512516624924274
257 2.57 2.156953786742463
258 2.58 2.162621925335543
259 2.59 2.16825596288254
260 2.6 2.173855784711975
261 2.61 2.179421277269114
262 2.62 2.184952327832491
263 2.63 2.1904488245757534
264 2.64 2.1959106567378512
265 2.65 2.201337714367469
266 2.66 2.206729888512996
267 2.67 2.2120870713022214
268 2.68 2.2174091556130975
269 2.69 2.222696035387969
270 2.7 2.227947605576219
271 2.71 2.233163762004949
272 2.72 2.238344401552638
273 2.73 2.2434894219983335
274 2.74 2.248598722121244
275 2.75 2.2536722017473494
276 2.7600000000000002 2.2587097616384995
277 2.77 2.263711303512821
278 2.7800000000000002 2.2686767301122472
279 2.79 2.273605945186546
280 2.8000000000000003 2.27849885350372
281 2.81 2.2833553607474073
282 2.82 2.2881753736654673
283 2.83 2.292958800064582
284 2.84 2.2977055486126687
285 2.85 2.3024155291285524
286 2.86 2.30708865239842
287 2.87 2.31172483022209
288 2.88 2.316323975389821
289 2.89 2.3208860018286828
290 2.9 2.3254108243434644
291 2.91 2.3298983588335886
292 2.92 2.3343485222701474
293 2.93 2.33876123256033
294 2.94 2.3431364087755924
295 2.95 2.347473970910073
296 2.96 2.351773840051692
297 2.97 2.356035938327011
298 2.98 2.360260188860707
299 2.99 2.3644465159151196
300 3.0 2.368594844703921
301 3.0100000000000002 2.372705101566112
302 3.02 2.37677721382056
303 3.0300000000000002 2.3808111099449434
304 3.04 2.3848067193988527
305 3.0500000000000003 2.3887639726190173
306 3.06 2.3926828013083536
307 3.0700000000000003 2.3965631380387435
308 3.08 2.4004049165874903
309 3.09 2.404208071655262
310 3.1 2.4079725390918725
311 3.11 2.411698255857857
312 3.12 2.4153851598818505
313 3.13 2.4190331902340176
314 3.14 2.4226422870037254
315 3.15 2.4262123914411973
316 3.16 2.429743445719282
317 3.17 2.4332353932445585
318 3.18 2.436688178385907
319 3.19 2.4401017466666417
320 3.2 2.44347604466509
321 3.21 2.446811019986683
322 3.22 2.450106621392422
323 3.23 2.4533627986949114
324 3.24 2.456579502791726
325 3.25 2.4597566856155595
326 3.2600000000000002 2.4628943002243204
327 3.27 2.465992300820915
328 3.2800000000000002 2.469050642624154
329 3.29 2.472069281875747
330 3.3000000000000003 2.4750481760572143
331 3.31 2.4779872836026584
332 3.3200000000000003 2.480886564114087
333 3.33 2.4837459782320366
334 3.34 2.4865654877494876
335 3.35 2.4893450554858987
336 3.36 2.4920846453033505
337 3.37 2.494784222371777
338 3.38 2.4974437526279303
339 3.39 2.5000632033822967
340 3.4 2.5026425428683865
341 3.41 2.505181740530986
342 3.42 2.5076807667383605
343 3.43 2.510139593120641
344 3.44 2.5125581923257414
345 3.45 2.514936538064376
346 3.46 2.5172746051858894
347 3.47 2.519572369596119
348 3.48 2.5218298083308923
349 3.49 2.524046899496227
350 3.5 2.526223622230816
351 3.5100000000000002 2.5283599568454633
352 3.52 2.5304558847636827
353 3.5300000000000002 2.532511388344176
354 3.54 2.534526451187105
355 3.5500000000000003 2.5365010579446334
356 3.56 2.538435194326439
357 3.5700000000000003 2.5403288471084693
358 3.58 2.5421820042158174
359 3.59 2.5439946546727583
360 3.6 2.545766788472804
361 3.61 2.547498396812557
362 3.62 2.5491894719120864
363 3.63 2.550840007118893
364 3.64 2.5524499968544774
365 3.65 2.5540194365461275
366 3.66 2.5555483227882974
367 3.67 2.55703665326007
368 3.68 2.558484426676671
369 3.69 2.559891642806292
370 3.7 2.5612583025442746
371 3.71 2.562584407926238
372 3.72 2.563869961917476
373 3.73 2.565114968678415
374 3.74 2.5663194333362185
375 3.75 2.567483362212272
376 3.7600000000000002 2.5686067625910596
377 3.77 2.569689642896492
378 3.7800000000000002 2.5707320126031163
379 3.79 2.571733882218325
380 3.8000000000000003 2.5726952634090594
381 3.81 2.5736161688021184
382 3.8200000000000003 2.5744966121075095
383 3.83 2.5753366081630134
384 3.84 2.5761361728244765
385 3.85 2.576895323016288
386 3.86 2.5776140766829485
387 3.87 2.578292452874223
388 3.88 2.5789304716983565
389 3.89 2.5795281542179396
390 3.9 2.5800855227385
391 3.91 2.5806026004274827
392 3.92 2.5810794115919293
393 3.93 2.5815159816308437
394 3.94 2.5819123368166856
395 3.95 2.5822685046377387
396 3.96 2.582584513635936
397 3.97 2.582860393197393
398 3.98 2.5830961739452505
399 3.99 2.583291887468647
400 4.0 2.583447566338066
401 4.01 2.5835632442630754
402 4.0200000000000005 2.5836389558758697
403 4.03 2.5836747369407362
404 4.04 2.583670624111676
405 4.05 2.5836266552713028
406 4.0600000000000005 2.5835428690998015
407 4.07 2.583419305515463
408 4.08 2.5832560052189706
409 4.09 2.583053010134904
410 4.1 2.582810363069939
411 4.11 2.5825281079332854
412 4.12 2.582206289587816
413 4.13 2.581844953911343
414 4.14 2.581444147794457
415 4.15 2.581003919147406
416 4.16 2.580524316845697
417 4.17 2.580005390767667
418 4.18 2.579447191827626
419 4.19 2.57884977194459
420 4.2 2.5782131838937516
421 4.21 2.5775374815755185
422 4.22 2.5768227198717
423 4.23 2.5760689545996343
424 4.24 2.5752762425294122
425 4.25 2.5744446415286575
426 4.26 2.5735742102924632
427 4.2700000000000005 2.572665008602371
428 4.28 2.571717097112014
429 4.29 2.5707305376109844
430 4.3 2.569705392618289
431 4.3100000000000005 2.5686417257916787
432 4.32 2.567539601729095
433 4.33 2.566399085927003
434 4.34 2.565220244861621
435 4.3500000000000005 2.5640031459836905
436 4.36 2.5627478576490716
437 4.37 2.56145444919747
438 4.38 2.560122990875925
439 4.39 2.5587535539626742
440 4.4 2.557346210500043
441 4.41 2.5559010336822325
442 4.42 2.5544180974283677
443 4.43 2.552897476743624
444 4.44 2.5513392474830425
445 4.45 2.549743486424063
446 4.46 2.548110271275732
447 4.47 2.5464396807240632
448 4.48 2.544731794189488
449 4.49 2.5429866922221436
450 4.5 2.5412044562058327
451 4.51 2.5393851683323874
452 4.5200000000000005 2.537528911799882
453 4.53 2.5356357706746735
454 4.54 2.5337058299047612
455 4.55 2.531739175367022
456 4.5600000000000005 2.5297358937700665
457 4.57 2.527696072777701
458 4.58 2.5256198008108868
459 4.59 2.5235071673969287
460 4.6000000000000005 2.521358262678575
461 4.61 2.5191731778579083
462 4.62 2.516952004903885
463 4.63 2.5146948367006416
464 4.64 2.5124017669672867
465 4.65 2.5100728903252048
466 4.66 2.50770830219318
467 4.67 2.505308098856517
468 4.68 2.5028723774925083
469 4.69 2.500401236072605
470 4.7 2.4978947734359167
471 4.71 2.4953530892676667
472 4.72 2.4927762840274568
473 4.73 2.490164459117409
474 4.74 2.487517716667071
475 4.75 2.484836159686438
476 4.76 2.482119891980119
477 4.7700000000000005 2.4793690181932106
478 4.78 2.47658364367544
479 4.79 2.4737638748086965
480 4.8 2.470909818569112
481 4.8100000000000005 2.4680215828224163
482 4.82 2.4650992762202577
483 4.83 2.4621430082975166
484 4.84 2.45915288921276
485 4.8500000000000005 2.456129030023021
486 4.86 2.4530715425581775
487 4.87 2.4499805393847964
488 4.88 2.4468561339147072
489 4.89 2.443698440316325
490 4.9 2.4405075734429147
491 4.91 2.4372836490379086
492 4.92 2.4340267834691076
493 4.93 2.430737094040637
494 4.94 2.4274146985853804
495 4.95 2.4240597159363233
496 4.96 2.4206722654755595
497 4.97 2.41725246740873
498 4.98 2.413800442696356
499 4.99 2.4103163129288987
500 5.0 2.406800200606426
501 5.01 2.403252228791189
502 5.0200000000000005 2.39967252132476
503 5.03 2.39606120286669
504 5.04 2.392418398600057
505 5.05 2.3887442345638874
506 5.0600000000000005 2.3850388374207796
507 5.07 2.381302334611746
508 5.08 2.3775348542500296
509 5.09 2.373736525107347
510 5.1000000000000005 2.369907476699268
511 5.11 2.366047839187331
512 5.12 2.362157743420539
513 5.13 2.3582373209148955
514 5.14 2.3542867039951716
515 5.15 2.350306025409509
516 5.16 2.3462954188112235
517 5.17 2.3422550183593103
518 5.18 2.3381849589529793
519 5.19 2.3340853760694245
520 5.2 2.3299564059627755
521 5.21 2.3257981854549143
522 5.22 2.321610851941955
523 5.23 2.317394543534533
524 5.24 2.313149399049962
525 5.25 2.3088755577965685
526 5.26 2.304573159755023
527 5.2700000000000005 2.3002423456140377
528 5.28 2.295883256524462
529 5.29 2.291496034404304
530 5.3 2.287080821584027
531 5.3100000000000005 2.2826377612269653
532 5.32 2.278166997018957
533 5.33 2.2736686731095688
534 5.34 2.2691429343808522
535 5.3500000000000005 2.2645899263120555
536 5.36 2.2600097948902658
537 5.37 2.255402686672369
538 5.38 2.250768748888504
539 5.39 2.2461081292264
540 5.4 2.241420976017025
541 5.41 2.2367074381461407
542 5.42 2.231967664989156
543 5.43 2.2272018065956445
544 5.44 2.222410013409217
545 5.45 2.217592436537984
546 5.46 2.212749227642803
547 5.47 2.207880538813015
548 5.48 2.20298652271606
549 5.49 2.1980673325642783
550 5.5 2.1931231221209373
551 5.51 2.18815404560371
552 5.5200000000000005 2.183160257785289
553 5.53 2.1781419139593936
554 5.54 2.1730991698470916
555 5.55 2.1680321817538015
556 5.5600000000000005 2.1629411064308215
557 5.57 2.157826101201067
558 5.58 2.1526873237427253
559 5.59 2.1475249323519847
560 5.6000000000000005 2.1423390856842843
561 5.61 2.1371299429598594
562 5.62 2.131897663863924
563 5.63 2.126642408466637
564 5.64 2.121364337400223
565 5.65 2.1160636116410387
566 5.66 2.1107403927654786
567 5.67 2.1053948426728084
568 5.68 2.1000271237459174
569 5.69 2.0946373987860625
570 5.7 2.0892258311072283
571 5.71 2.0837925843667335
572 5.72 2.0783378226342393
573 5.73 2.072861710506686
574 5.74 2.0673644129518607
575 5.75 2.061846095240753
576 5.76 2.0563069232235875
577 5.7700000000000005 2.0507470630358284
578 5.78 2.04516668126314
579 5.79 2.0395659448595325
580 5.8 2.033945021193176
581 5.8100000000000005 2.028304077966027
582 5.82 2.022643283360594
583 5.83 2.0169628058229137
584 5.84 2.0112628142370568
585 5.8500000000000005 2.005543477869878
586 5.86 1.9998049662581252
587 5.87 1.9940474493830607
588 5.88 1.9882710975768987
589 5.89 1.9824760814636875
590 5.9 1.9766625720500315
591 5.91 1.9708307406973518
592 5.92 1.9649807590751607
593 5.93 1.959112799202103
594 5.94 1.9532270333606903
595 5.95 1.9473236342606697
596 5.96 1.9414027748616718
597 5.97 1.9354646284373302
598 5.98 1.9295093686349674
599 5.99 1.9235371692553827
600 6.0 1.9175482045989156
601 6.01 1.9115426490720893
602 6.0200000000000005 1.9055206775227589
603 6.03 1.8994824649641942
604 6.04 1.8934281867821028
605 6.05 1.8873580185820629
606 6.0600000000000005 1.8812721362841103
607 6.07 1.875170716032926
608 6.08 1.869053934237968
609 6.09 1.862921967644752
610 6.1000000000000005 1.856774993156364
611 6.11 1.8506131879306622
612 6.12 1.844436729423478
613 6.13 1.8382457953513267
614 6.140000000000001 1.8320405635802217
615 6.15 1.825821212241749
616 6.16 1.8195879197190834
617 6.17 1.8133408646299358
618 6.18 1.8070802257105925
619 6.19 1.8008061820287367
620 6.2 1.794518912828039
621 6.21 1.7882185974840468
622 6.22 1.781905415710753
623 6.23 1.775579547247844
624 6.24 1.7692411721777717
625 6.25 1.762890470638581
626 6.26 1.7565276231049438
627 6.2700000000000005 1.7501528100293626
628 6.28 1.7437662122235906
629 6.29 1.7373680105499716
630 6.3 1.7309583861060673
631 6.3100000000000005 1.724537520056856
632 6.32 1.7181055938290228
633 6.33 1.7116627889661231
634 6.34 1.7052092870900424
635 6.3500000000000005 1.6987452700201402
636 6.36 1.6922709197559698
637 6.37 1.6857864183247102
638 6.38 1.6792919479270267
639 6.390000000000001 1.6727876909269526
640 6.4 1.66627382981153
641 6.41 1.6597505470485885
642 6.42 1.6532180253342403
643 6.43 1.6466764474918136
644 6.44 1.6401259963907933
645 6.45 1.633566854954779
646 6.46 1.6269992063057543
647 6.47 1.620423233541601
648 6.48 1.613839119957106
649 6.49 1.6072470488199997
650 6.5 1.6006472035185197
651 6.51 1.5940397675021813
652 6.5200000000000005 1.5874249243058784
653 6.53 1.5808028575179378
654 6.54 1.5741737507433982
655 6.55 1.5675377876881385
656 6.5600000000000005 1.5608951520765686
657 6.57 1.5542460276740258
658 6.58 1.5475905983306575
659 6.59 1.5409290478307867
660 6.6000000000000005 1.5342615601331318
661 6.61 1.5275883190539616
662 6.62 1.5209095085801891
663 6.63 1.5142253126234664
664 6.640000000000001 1.5075359151015846
665 6.65 1.5008415000226023
666 6.66 1.4941422513654743
667 6.67 1.4874383529529496
668 6.68 1.48072998889063
669 6.69 1.4740173430358254
670 6.7 1.46730059934157
671 6.71 1.4605799417030312
672 6.72 1.453855554012307
673 6.73 1.4471276201186356
674 6.74 1.4403963238224833
675 6.75 1.43366184894046
676 6.76 1.4269243792240331
677 6.7700000000000005 1.4201840983645297
678 6.78 1.413441190048843
679 6.79 1.4066958377995888
680 6.8 1.3999482251715563
681 6.8100000000000005 1.3931985356726955
682 6.82 1.3864469527346728
683 6.83 1.379693659645909
684 6.84 1.3729388397305229
685 6.8500000000000005 1.36618267609731
686 6.86 1.359425351893833
687 6.87 1.3526670501055378
688 6.88 1.3459079536939953
689 6.890000000000001 1.339148245469346
690 6.9 1.3323881081124682
691 6.91 1.3256277242879833
692 6.92 1.3188672764924831
693 6.93 1.3121069471056899
694 6.94 1.3053469184227424
695 6.95 1.2985873725972397
696 6.96 1.2918284916357834
697 6.97 1.2850704574709653
698 6.98 1.2783134518432462
699 6.99 1.2715576563930426
700 7.0 1.2648032525675035
701 7.01 1.258050421775124
702 7.0200000000000005 1.2512993451383636
703 7.03 1.2445502036533753
704 7.04 1.2378031782466223
705 7.05 1.231058449659713
706 7.0600000000000005 1.2243161983265054
707 7.07 1.2175766047123489
708 7.08 1.2108398489218644
709 7.09 1.2041061109994189
710 7.1000000000000005 1.197375570797135
711 7.11 1.1906484079243
712 7.12 1.1839248017829505
713 7.13 1.1772049316938364
714 7.140000000000001 1.1704889766762108
715 7.15 1.163777115560947
716 7.16 1.157069526982923
717 7.17 1.150366389379542
718 7.18 1.1436678809127443
719 7.19 1.1369741796355584
720 7.2 1.1302854632014032
721 7.21 1.1236019092515335
722 7.22 1.1169236949982633
723 7.23 1.1102509975447674
724 7.24 1.103583993725465
725 7.25 1.0969228600533825
726 7.26 1.0902677729064862
727 7.2700000000000005 1.083618908282915
728 7.28 1.076976442104069
729 7.29 1.0703405498453549
730 7.3 1.063711406842117
731 7.3100000000000005 1.0570891880635145
732 7.32 1.0504740683139744
733 7.33 1.0438662220396964
734 7.34 1.0372658234298342
735 7.3500000000000005 1.030673046406264
736 7.36 1.0240880645593506
737 7.37 1.0175110512848278
738 7.38 1.0109421795287972
739 7.390000000000001 1.0043816221190127
740 7.4 0.9978295514221145
741 7.41 0.9912861395454229
742 7.42 0.9847515583627455
743 7.43 0.9782259793433923
744 7.44 0.9717095736345982
745 7.45 0.9652025121401948
746 7.46 0.9587049653856639
747 7.47 0.9522171035799829
748 7.48 0.9457390965576451
749 7.49 0.9392711138451659
750 7.5 0.9328133247049664
751 7.51 0.9263658978865124
752 7.5200000000000005 0.9199290019259934
753 7.53 0.9135028049972789
754 7.54 0.9070874748513233
755 7.55 0.9006831789191665
756 7.5600000000000005 0.8942900842968129
757 7.57 0.8879083576429139
758 7.58 0.8815381653046188
759 7.59 0.8751796732497041
760 7.6000000000000005 0.8688330470155279
761 7.61 0.862498451849774
762 7.62 0.8561760524968349
763 7.63 0.8498660134442844
764 7.640000000000001 0.8435684986837941
765 7.65 0.8372836718589269
766 7.66 0.8310116962230722
767 7.67 0.8247527345705521
768 7.68 0.818506949343714
769 7.69 0.8122745025565337
770 7.7 0.8060555558375881
771 7.71 0.7998502703164831
772 7.72 0.7936588068087076
773 7.73 0.787481325618046
774 7.74 0.7813179866853943
775 7.75 0.7751689494755283
776 7.76 0.7690343730600944
777 7.7700000000000005 0.7629144160241594
778 7.78 0.7568092365706889
779 7.79 0.7507189923946953
780 7.8 0.7446438407979485
781 7.8100000000000005 0.7385839385849522
782 7.82 0.7325394421055762
783 7.83 0.7265105073480527
784 7.84 0.7204972897030757
785 7.8500000000000005 0.7144999441605933
786 7.86 0.7085186252795665
787 7.87 0.7025534871239643
788 7.88 0.6966046831606718
789 7.890000000000001 0.6906723665812251
790 7.9 0.6847566899837148
791 7.91 0.6788578055125072
792 7.92 0.6729758647501285
793 7.930000000000001 0.6671110189062119
794 7.94 0.6612634186291189
795 7.95 0.6554332140997303
796 7.96 0.6496205549326532
797 7.97 0.6438255902784249
798 7.98 0.6380484688262413
799 7.99 0.632289338722444
800 8.0 0.6265483476037161
801 8.01 0.6208256424696401
802 8.02 0.6151213700525204
803 8.03 0.6094356763725273
804 8.040000000000001 0.6037687069574531
805 8.05 0.5981206068146321
806 8.06 0.5924915204457193
807 8.07 0.5868815917865504
808 8.08 0.5812909642585282
809 8.09 0.5757197807221246
810 8.1 0.5701681835070076
811 8.11 0.5646363144170436
812 8.120000000000001 0.5591243146387797
813 8.13 0.5536323248502413
814 8.14 0.548160485188987
815 8.15 0.5427089352122039
816 8.16 0.5372778139326329
817 8.17 0.5318672597575187
818 8.18 0.5264774105525021
819 8.19 0.521108403636731
820 8.2 0.5157603757185143
821 8.21 0.5104334629668301
822 8.22 0.5051278009461839
823 8.23 0.4998435246088775
824 8.24 0.49458076835469456
825 8.25 0.4893396660398821
826 8.26 0.48412035085686966
827 8.27 0.4789229554743315
828 8.28 0.4737476118571067
829 8.290000000000001 0.4685944515030087
830 8.3 0.46346360520749386
831 8.31 0.4583552032412399
832 8.32 0.45326937516745147
833 8.33 0.44820625003035275
834 8.34 0.44316595626321487
835 8.35 0.4381486215975201
836 8.36 0.4331543732216687
837 8.370000000000001 0.42818333771288053
838 8.38 0.423235640945677
839 8.39 0.4183114082567272
840 8.4 0.4134107642996696
841 8.41 0.4085338331275352
842 8.42 0.4036807381393146
843 8.43 0.3988516021219084
844 8.44 0.39404654716634013
845 8.45 0.3892656948040667
846 8.46 0.3845091658770343
847 8.47 0.37977708055939274
848 8.48 0.37506955849016776
849 8.49 0.3703867184650562
850 8.5 0.365728678787832
851 8.51 0.36109555707082563
852 8.52 0.3564874701904728
853 8.53 0.3519045344802407
854 8.540000000000001 0.34734686551803406
855 8.55 0.34281457827637496
856 8.56 0.3383077870046236
857 8.57 0.3338266053311827
858 8.58 0.3293711461795965
859 8.59 0.32494152184824543
860 8.6 0.3205378438702837
861 8.61 0.3161602231798497
862 8.620000000000001 0.31180876999223983
863 8.63 0.3074835938556362
864 8.64 0.3031848035876692
865 8.65 0.29891250740990927
866 8.66 0.2946668127358407
867 8.67 0.2904478263898227
868 8.68 0.2862556544329209
869 8.69 0.282090402274207
870 8.700000000000001 0.27795217458412935
871 8.71 0.2738410753535163
872 8.72 0.2697572078849362
873 8.73 0.2657006747338073
874 8.74 0.2616715777455738
875 8.75 0.25767001811971113
876 8.76 0.25369609628603484
877 8.77 0.24974991200190289
878 8.78 0.24583156424648678
879 8.790000000000001 0.2419411513402565
880 8.8 0.23807877084607298
881 8.81 0.23424451964979198
882 8.82 0.23043849386203874
883 8.83 0.2266607888781209
884 8.84 0.22291149938416766
885 8.85 0.21919071934178191
886 8.86 0.2154985419450668
887 8.870000000000001 0.21183505968599547
888 8.88 0.20820036430086475
889 8.89 0.20459454681997613
890 8.9 0.20101769747634535
891 8.91 0.1974699058130227
892 8.92 0.1939512606320477
893 8.93 0.19046184995988824
894 8.94 0.18700176108222877
895 8.950000000000001 0.1835710805482904
896 8.96 0.1801698941479799
897 8.97 0.1767982869317848
898 8.98 0.1734563431797369
899 8.99 0.17014414640095765
900 9.0 0.16686177939868685
901 9.01 0.1636093241738763
902 9.02 0.16038686200272423
903 9.03 0.15719447335618497
904 9.040000000000001 0.15403223795715348
905 9.05 0.1509002348221884
906 9.06 0.14779854208688903
907 9.07 0.1447272372045063
908 9.08 0.14168639681133754
909 9.09 0.1386760968453018
