n s W(s)
435 4.3500000000000005 3.0501195773319907
436 4.36 3.0520608180515865
437 4.37 3.0539717012286403
438 4.38 3.0558522094795997
439 4.39 3.0577023257356934
440 4.4 3.059522033242949
441 4.41 3.0613113155608254
442 4.42 3.0630701565663827
443 4.43 3.06479854044958
444 4.44 3.0664964517141726
445 4.45 3.0681638751821367
446 4.46 3.069800795986559
447 4.47 3.071407199578921
448 4.48 3.07298307172141
449 4.49 3.074528398493669
450 4.5 3.0760431662900416
451 4.51 3.077527361818902
452 4.5200000000000005 3.0789809721022223
453 4.53 3.08040398448054
454 4.54 3.081796386603969
455 4.55 3.083158166441514
456 4.5600000000000005 3.0844893122741865
457 4.57 3.0857898126978682
458 4.58 3.0870596566230475
459 4.59 3.0882988332770935
460 4.6000000000000005 3.0895073321967175
461 4.61 3.0906851432382467
462 4.62 3.0918322565685514
463 4.63 3.092948662669883
464 4.64 3.094034352340273
465 4.65 3.0950893166896023
466 4.66 3.0961135471415275
467 4.67 3.0971070354374817
468 4.68 3.0980697736260723
469 4.69 3.099001754076653
470 4.7 3.0999029694681326
471 4.71 3.100773412794851
472 4.72 3.101613077362728
473 4.73 3.102421956794039
474 4.74 3.103200045020671
475 4.75 3.1039473362919736
476 4.76 3.1046638251664334
477 4.7700000000000005 3.105349506517996
478 4.78 3.106004375534006
479 4.79 3.106628427712188
480 4.8 3.107221658865356
481 4.8100000000000005 3.107784065116867
482 4.82 3.108315642905062
483 4.83 3.108816388977317
484 4.84 3.1092863003972155
485 4.8500000000000005 3.1097253745373123
486 4.86 3.110133609082709
487 4.87 3.1105110020314655
488 4.88 3.1108575516920354
489 4.89 3.1111732566859374
490 4.9 3.1114581159445436
491 4.91 3.1117121287104723
492 4.92 3.1119352945393075
493 4.93 3.11212761329665
494 4.94 3.11228908515681
495 4.95 3.112419710608407
496 4.96 3.1125194904471627
497 4.97 3.1125884257818726
498 4.98 3.1126265180306234
499 4.99 3.1126337689193306
500 5.0 3.1126101804880904
501 5.01 3.1125557550812815
502 5.0200000000000005 3.1124704953574494
503 5.03 3.1123544042823212
504 5.04 3.1122074851305115
505 5.05 3.112029741486161
506 5.0600000000000005 3.1118211772405573
507 5.07 3.1115817965972
508 5.08 3.1113116040648734
509 5.09 3.111010604459871
510 5.1000000000000005 3.110678802909675
511 5.11 3.1103162048453967
512 5.12 3.1099228160094867
513 5.13 3.109498642449317
514 5.14 3.109043690520494
515 5.15 3.108557966884767
516 5.16 3.1080414785116943
517 5.17 3.107494232675336
518 5.18 3.1069162369582344
519 5.19 3.1063074992466824
520 5.2 3.1056680277351987
521 5.21 3.10499783092213
522 5.22 3.104296917610192
523 5.23 3.103565296909288
524 5.24 3.1028029782352533
525 5.25 3.1020099713050158
526 5.26 3.101186286141292
527 5.2700000000000005 3.1003319330709687
528 5.28 3.0994469227256616
529 5.29 3.0985312660396858
530 5.3 3.0975849742507293
531 5.3100000000000005 3.096608058899413
532 5.32 3.0956005318313444
533 5.33 3.094562405190338
534 5.34 3.0934936914269002
535 5.3500000000000005 3.0923944032902497
536 5.36 3.091264553832943
537 5.37 3.090104156409211
538 5.38 3.088913224674819
539 5.39 3.0876917725861617
540 5.4 3.0864398143985383
541 5.41 3.0851573646701596
542 5.42 3.0838444382577137
543 5.43 3.0825010503181787
544 5.44 3.0811272163081256
545 5.45 3.0797229519845146
546 5.46 3.07828827340051
547 5.47 3.0768231969108726
548 5.48 3.0753277391667027
549 5.49 3.073801917115631
550 5.5 3.0722457480082426
551 5.51 3.070659249387745
552 5.5200000000000005 3.0690424390975295
553 5.53 3.0673953352740853
554 5.54 3.0657179563539643
555 5.55 3.0640103210688565
556 5.5600000000000005 3.062272448446315
557 5.57 3.0605043578072895
558 5.58 3.058706068771869
559 5.59 3.0568776012525944
560 5.6000000000000005 3.0550189754553827
561 5.61 3.053130211882447
562 5.62 3.0512113313302436
563 5.63 3.049262354887567
564 5.64 3.047283303936929
565 5.65 3.045274200151212
566 5.66 3.043235065500781
567 5.67 3.041165922244147
568 5.68 3.0390667929336104
569 5.69 3.036937700411592
570 5.7 3.0347786678134767
571 5.71 3.03258971856323
572 5.72 3.0303708763768498
573 5.73 3.0281221652589636
574 5.74 3.0258436095070635
575 5.75 3.023535233704223
576 5.76 3.021197062722784
577 5.7700000000000005 3.0188291217270518
578 5.78 3.0164314361667266
579 5.79 3.0140040317802175
580 5.8 3.011546934592353
581 5.8100000000000005 3.009060170916655
582 5.82 3.0065437673532855
583 5.83 3.003997750786638
584 5.84 3.0014221483892243
585 5.8500000000000005 2.9988169876205433
586 5.86 2.9961822962202405
587 5.87 2.9935181022175215
588 5.88 2.9908244339234216
589 5.89 2.98810131993406
590 5.9 2.9853487891303985
591 5.91 2.9825668706731037
592 5.92 2.979755594008857
593 5.93 2.976914988865694
594 5.94 2.9740450852532305
595 5.95 2.9711459134629052
596 5.96 2.968217504068768
597 5.97 2.965259887923054
598 5.98 2.962273096160331
599 5.99 2.9592571601941486
600 6.0 2.9562121117186493
601 6.01 2.953137982706899
602 6.0200000000000005 2.9500348054087553
603 6.03 2.946902612355423
604 6.04 2.943741436352255
605 6.05 2.9405513104863275
606 6.0600000000000005 2.9373322681180483
607 6.07 2.9340843428866137
608 6.08 2.930807568706925
609 6.09 2.927501979768799
610 6.1000000000000005 2.9241676105367276
611 6.11 2.920804495752705
612 6.12 2.91741267043038
613 6.13 2.9139921698590214
614 6.140000000000001 2.9105430296008734
615 6.15 2.9070652854913774
616 6.16 2.9035589736366347
617 6.17 2.900024130419112
618 6.18 2.8964607924875594
619 6.19 2.892868996768179
620 6.2 2.889248780450984
621 6.21 2.8856001810031273
622 6.22 2.8819232361558704
623 6.23 2.878217983913835
624 6.24 2.8744844625491695
625 6.25 2.8707227106006385
626 6.26 2.866932766880133
627 6.2700000000000005 2.8631146704598436
628 6.28 2.8592684606864367
629 6.29 2.8553941771673763
630 6.3 2.851491859778392
631 6.3100000000000005 2.8475615486626182
632 6.32 2.8436032842239882
633 6.33 2.839617107135794
634 6.34 2.8356030583329
635 6.3500000000000005 2.8315611790139954
636 6.36 2.827491510641856
637 6.37 2.823394094940319
638 6.38 2.819268973898083
639 6.390000000000001 2.8151161897626906
640 6.4 2.8109357850448333
641 6.41 2.8067278025167752
642 6.42 2.802492285206611
643 6.43 2.79822927640663
644 6.44 2.79393881966768
645 6.45 2.789620958797478
646 6.46 2.785275737864019
647 6.47 2.78090320119032
648 6.48 2.776503393360109
649 6.49 2.772076359211539
650 6.5 2.7676221438388637
651 6.51 2.7631407925918197
652 6.5200000000000005 2.7586323510778925
653 6.53 2.754096865157237
654 6.54 2.749534380942748
655 6.55 2.7449449448034855
656 6.5600000000000005 2.7403286033598278
657 6.57 2.7356854034856823
658 6.58 2.7310153923071425
659 6.59 2.7263186172000857
660 6.6000000000000005 2.7215951257944084
661 6.61 2.7168449659665015
662 6.62 2.712068185846867
663 6.63 2.7072648338114504
664 6.640000000000001 2.7024349584879204
665 6.65 2.6975786087513924
666 6.66 2.6926958337228797
667 6.67 2.687786682774906
668 6.68 2.682851205521203
669 6.69 2.6778894518255285
670 6.7 2.672901471797104
671 6.71 2.6678873157872616
672 6.72 2.6628470343949076
673 6.73 2.6577806784617337
674 6.74 2.6526882990729277
675 6.75 2.64756994755529
676 6.76 2.642425675479224
677 6.7700000000000005 2.6372555346574558
678 6.78 2.632059577141675
679 6.79 2.6268378552257445
680 6.8 2.6215904214441608
681 6.8100000000000005 2.61631732856889
682 6.82 2.61101862961182
683 6.83 2.6056943778246477
684 6.84 2.6003446266934134
685 6.8500000000000005 2.59496942994474
686 6.86 2.589568841539915
687 6.87 2.584142915676594
688 6.88 2.5786917067868984
689 6.890000000000001 2.5732152695419543
690 6.9 2.5677136588427842
691 6.91 2.5621869298247546
692 6.92 2.5566351378579313
693 6.93 2.5510583385453103
694 6.94 2.5454565877204374
695 6.95 2.539829941446861
696 6.96 2.5341784560221825
697 6.97 2.528502187974233
698 6.98 2.5228011940571236
699 6.99 2.5170755312566655
700 7.0 2.5113252567867903
701 7.01 2.505550428087318
702 7.0200000000000005 2.4997511028292294
703 7.03 2.493927338906772
704 7.04 2.488079194440978
705 7.05 2.4822067277798396
706 7.0600000000000005 2.476309997494731
707 7.07 2.470389062381102
708 7.08 2.4644439814588424
709 7.09 2.4584748139722947
710 7.1000000000000005 2.45248161938477
711 7.11 2.446464457384451
712 7.12 2.440423387879335
713 7.13 2.4343584709982053
714 7.140000000000001 2.4282697670902493
715 7.15 2.4221573367241476
716 7.16 2.4160212406853248
717 7.17 2.409861539982252
718 7.18 2.4036782958348724
719 7.19 2.39747156968469
720 7.2 2.391241423186777
721 7.21 2.384987918213959
722 7.22 2.3787111168515622
723 7.23 2.3724110814015944
724 7.24 2.366087874380277
725 7.25 2.3597415585144645
726 7.26 2.353372196745319
727 7.2700000000000005 2.346979852226454
728 7.28 2.3405645883191823
729 7.29 2.3341264686021006
730 7.3 2.3276655568575606
731 7.3100000000000005 2.3211819170808283
732 7.32 2.3146756134735256
733 7.33 2.3081467104469198
734 7.34 2.3015952726210855
735 7.3500000000000005 2.295021364820151
736 7.36 2.2884250520745795
737 7.37 2.2818063996233775
738 7.38 2.27516547290697
739 7.390000000000001 2.268502337572876
740 7.4 2.261817059470239
741 7.41 2.255109704653094
742 7.42 2.2483803393744566
743 7.43 2.2416290300932005
744 7.44 2.2348558434660433
745 7.45 2.228060846352207
746 7.46 2.221244105808019
747 7.47 2.21440568909199
748 7.48 2.207545663659232
749 7.49 2.200664097162324
750 7.5 2.1937610574513045
751 7.51 2.1868366125734653
752 7.5200000000000005 2.1798908307712708
753 7.53 2.172923780482215
754 7.54 2.1659355303381815
755 7.55 2.1589261491651044
756 7.5600000000000005 2.1518957059807207
757 7.57 2.1448442699972574
758 7.58 2.1377719106181488
759 7.59 2.1306786974370198
760 7.6000000000000005 2.12356470023753
761 7.61 2.116429988995172
762 7.62 2.109274633874122
763 7.63 2.1020987052242504
764 7.640000000000001 2.0949022735868255
765 7.65 2.0876854096867348
766 7.66 2.0804481844392058
767 7.67 2.073190668941308
768 7.68 2.0659129344761595
769 7.69 2.0586150525134173
770 7.7 2.0512970947050775
771 7.71 2.043959132884659
772 7.72 2.036601239068908
773 7.73 2.02922348545723
774 7.74 2.0218259444292954
775 7.75 2.0144086885453447
776 7.76 2.0069717905429414
777 7.7700000000000005 1.9995153233411784
778 7.78 1.9920393600379072
779 7.79 1.984543973904323
780 7.8 1.9770292383928663
781 7.8100000000000005 1.9694952271295563
782 7.82 1.9619420139166124
783 7.83 1.9543696727309054
784 7.84 1.94677827772297
785 7.8500000000000005 1.9391679032168696
786 7.86 1.931538623709983
787 7.87 1.9238905138692886
788 7.88 1.9162236485364375
789 7.890000000000001 1.9085381027214012
790 7.9 1.900833951603552
791 7.91 1.8931112705315485
792 7.92 1.8853701350239191
793 7.930000000000001 1.877610620766447
794 7.94 1.8698328036106275
795 7.95 1.8620367595746075
796 7.96 1.8542225648434965
797 7.97 1.846390295764536
798 7.98 1.8385400288530533
799 7.99 1.8306718407834168
800 8.0 1.8227858083957997
801 8.01 1.8148820086906667
802 8.02 1.8069605188311684
803 8.03 1.7990214161401852
804 8.040000000000001 1.7910647781004343
805 8.05 1.7830906823550592
806 8.06 1.775099206702123
807 8.07 1.7670904291013017
808 8.08 1.759064427668072
809 8.09 1.7510212806718926
810 8.1 1.742961066542179
811 8.11 1.7348838638587836
812 8.120000000000001 1.7267897513574297
813 8.13 1.7186788079282493
814 8.14 1.7105511126124
815 8.15 1.7024067446032305
816 8.16 1.6942457832459255
817 8.17 1.6860683080357646
818 8.18 1.6778743986177744
819 8.19 1.669664134785279
820 8.2 1.6614375964818962
821 8.21 1.6531948637963652
822 8.22 1.6449360169641665
823 8.23 1.636661136369483
824 8.24 1.6283703025401906
825 8.25 1.6200635961475527
826 8.26 1.6117410980092828
827 8.27 1.603402889084677
828 8.28 1.5950490504748274
829 8.290000000000001 1.5866796634225722
830 8.3 1.5782948093136682
831 8.31 1.569894569673174
832 8.32 1.5614790261622744
833 8.33 1.55304826058628
834 8.34 1.5446023548834162
835 8.35 1.5361413911337891
836 8.36 1.5276654515499146
837 8.370000000000001 1.519174618480605
838 8.38 1.5106689744131927
839 8.39 1.5021486019654446
840 8.4 1.4936135838887807
841 8.41 1.4850640030706117
842 8.42 1.4764999425256278
843 8.43 1.4679214854027762
844 8.44 1.4593287149817087
845 8.45 1.4507217146693137
846 8.46 1.4421005680044487
847 8.47 1.433465358651027
848 8.48 1.4248161704033961
849 8.49 1.416153087179623
850 8.5 1.407476193026966
851 8.51 1.3987855721152016
852 8.52 1.3900813087404558
853 8.53 1.3813634873208613
854 8.540000000000001 1.3726321923962033
855 8.55 1.3638875086334323
856 8.56 1.3551295208165541
857 8.57 1.3463583138503665
858 8.58 1.3375739727610636
859 8.59 1.328776582694772
860 8.6 1.3199662289121292
861 8.61 1.3111429967963986
862 8.620000000000001 1.3023069718421851
863 8.63 1.29345823966554
864 8.64 1.2845968859943682
865 8.65 1.2757229966699342
866 8.66 1.2668366576522274
867 8.67 1.257937955009801
868 8.68 1.2490269749233534
869 8.69 1.240103803689074
870 8.700000000000001 1.2311685277095776
871 8.71 1.2222212334988072
872 8.72 1.2132620076801715
873 8.73 1.2042909369859132
874 8.74 1.195308108254963
875 8.75 1.1863136084325774
876 8.76 1.1773075245708782
877 8.77 1.168289943826906
878 8.78 1.1592609534628835
879 8.790000000000001 1.1502206408436564
880 8.8 1.141169093438215
881 8.81 1.1321063988154236
882 8.82 1.123032644648589
883 8.83 1.1139479187092292
884 8.84 1.1048523088699795
885 8.85 1.0957459031021983
886 8.86 1.0866287894736502
887 8.870000000000001 1.077501056153558
888 8.88 1.068362791405093
889 8.89 1.0592140835856725
890 8.9 1.050055021151799
891 8.91 1.0408856926535464
892 8.92 1.0317061867310784
893 8.93 1.022516592120013
894 8.94 1.013316997647884
895 8.950000000000001 1.0041074922345032
896 8.96 0.9948881648874988
897 8.97 0.9856591047052348
898 8.98 0.9764204008756039
899 8.99 0.9671721426738102
900 9.0 0.9579144194636271
901 9.01 0.9486473206917196
902 9.02 0.939370935895532
903 9.03 0.930085354693901
904 9.040000000000001 0.9207906667898342
905 9.05 0.9114869619715904
906 9.06 0.9021743301080889
907 9.07 0.8928528611509563
908 9.08 0.8835226451330556
909 9.09 0.8741837721674557
910 9.1 0.8648363324448454
911 9.11 0.8554804162357925
912 9.120000000000001 0.8461161138889324
